,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
819,20,204,7.3529,100.0,7.3529,NomiSch,68
820,21,178,8.427,100.0,8.427,NomiSch,68
821,22,159,10.6918,82.3529,8.805,NomiSch,68
822,23,158,9.4937,100.0,9.4937,NomiSch,68
823,24,185,8.1081,100.0,8.1081,NomiSch,68
824,25,166,9.0361,100.0,9.0361,NomiSch,68
825,26,182,12.0879,59.0909,7.1429,NomiSch,68
826,27,186,8.6022,93.75,8.0645,NomiSch,68
827,28,174,11.4943,70.0,8.046,NomiSch,68
828,29,169,8.8757,100.0,8.8757,NomiSch,68
829,30,165,9.0909,100.0,9.0909,NomiSch,68
830,31,154,10.3896,93.75,9.7403,NomiSch,68
831,32,160,10.0,87.5,8.75,NomiSch,68
832,33,181,8.2873,100.0,8.2873,NomiSch,68
833,34,144,11.1111,93.75,10.4167,NomiSch,68
834,35,185,8.1081,100.0,8.1081,NomiSch,68
835,36,173,10.9827,73.6842,8.0925,NomiSch,68
836,37,182,9.3407,82.3529,7.6923,NomiSch,68
837,38,185,8.6486,93.75,8.1081,NomiSch,68
838,39,188,10.1064,78.9474,7.9787,NomiSch,68
839,40,156,9.6154,100.0,9.6154,NomiSch,68
840,41,160,10.0,87.5,8.75,NomiSch,68
841,42,156,10.2564,87.5,8.9744,NomiSch,68
842,43,164,9.7561,87.5,8.5366,NomiSch,68
843,44,170,10.5882,77.7778,8.2353,NomiSch,68
844,45,169,9.4675,93.75,8.8757,NomiSch,68
845,46,133,11.2782,100.0,11.2782,NomiSch,68
846,47,173,10.4046,83.3333,8.6705,NomiSch,68
847,48,163,9.2025,100.0,9.2025,NomiSch,68
848,49,172,8.7209,100.0,8.7209,NomiSch,68
849,50,179,10.6145,73.6842,7.8212,NomiSch,68
850,1,144,10.4167,100.0,10.4167,NomiSch,69
851,2,155,9.6774,100.0,9.6774,NomiSch,69
852,3,179,10.0559,83.3333,8.3799,NomiSch,69
853,4,179,8.3799,100.0,8.3799,NomiSch,69
854,5,160,11.25,77.7778,8.75,NomiSch,69
855,6,167,11.3772,68.4211,7.7844,NomiSch,69
856,7,164,9.7561,87.5,8.5366,NomiSch,69
857,8,165,9.697,87.5,8.4848,NomiSch,69
858,9,180,8.8889,93.75,8.3333,NomiSch,69
859,10,162,9.8765,87.5,8.642,NomiSch,69
860,11,180,10.0,77.7778,7.7778,NomiSch,69
861,12,152,9.8684,100.0,9.8684,NomiSch,69
862,13,145,10.3448,100.0,10.3448,NomiSch,69
863,14,164,9.7561,87.5,8.5366,NomiSch,69
864,15,154,9.7403,100.0,9.7403,NomiSch,69
865,16,168,11.3095,73.6842,8.3333,NomiSch,69
866,17,182,8.2418,100.0,8.2418,NomiSch,69
867,18,180,8.3333,100.0,8.3333,NomiSch,69
868,19,161,10.559,88.2353,9.3168,NomiSch,69
869,20,204,7.3529,100.0,7.3529,NomiSch,69
870,21,178,8.427,100.0,8.427,NomiSch,69
871,22,159,10.6918,82.3529,8.805,NomiSch,69
872,23,158,9.4937,100.0,9.4937,NomiSch,69
873,24,185,8.1081,100.0,8.1081,NomiSch,69
874,25,166,9.6386,87.5,8.4337,NomiSch,69
875,26,182,12.0879,59.0909,7.1429,NomiSch,69
876,27,186,8.6022,93.75,8.0645,NomiSch,69
877,28,174,11.4943,70.0,8.046,NomiSch,69
878,29,169,8.8757,100.0,8.8757,NomiSch,69
879,30,165,9.0909,100.0,9.0909,NomiSch,69
880,31,154,11.039,82.3529,9.0909,NomiSch,69
881,32,160,10.0,87.5,8.75,NomiSch,69
882,33,181,8.2873,100.0,8.2873,NomiSch,69
883,34,144,10.4167,100.0,10.4167,NomiSch,69
884,35,185,8.1081,100.0,8.1081,NomiSch,69
885,36,173,10.4046,77.7778,8.0925,NomiSch,69
886,37,182,9.3407,82.3529,7.6923,NomiSch,69
887,38,185,9.1892,88.2353,8.1081,NomiSch,69
888,39,188,9.5745,77.7778,7.4468,NomiSch,69
889,40,156,9.6154,100.0,9.6154,NomiSch,69
890,41,160,10.625,76.4706,8.125,NomiSch,69
891,42,156,10.2564,87.5,8.9744,NomiSch,69
892,43,164,9.7561,87.5,8.5366,NomiSch,69
893,44,170,10.5882,77.7778,8.2353,NomiSch,69
894,45,169,9.4675,93.75,8.8757,NomiSch,69
895,46,133,12.0301,93.75,11.2782,NomiSch,69
896,47,173,9.8266,88.2353,8.6705,NomiSch,69
897,48,163,9.2025,100.0,9.2025,NomiSch,69
898,49,172,8.7209,100.0,8.7209,NomiSch,69
899,50,179,10.0559,77.7778,7.8212,NomiSch,69
900,1,144,10.4167,100.0,10.4167,NomiSch,70
901,2,155,9.6774,100.0,9.6774,NomiSch,70
902,3,179,9.4972,82.3529,7.8212,NomiSch,70
903,4,179,8.9385,87.5,7.8212,NomiSch,70
904,5,160,11.25,77.7778,8.75,NomiSch,70
905,6,167,10.1796,76.4706,7.7844,NomiSch,70
906,7,164,9.7561,93.75,9.1463,NomiSch,70
907,8,165,10.303,82.3529,8.4848,NomiSch,70
908,9,180,8.3333,100.0,8.3333,NomiSch,70
909,10,162,9.8765,87.5,8.642,NomiSch,70
910,11,180,9.4444,82.3529,7.7778,NomiSch,70
911,12,152,9.8684,100.0,9.8684,NomiSch,70
912,13,145,10.3448,100.0,10.3448,NomiSch,70
913,14,164,9.7561,87.5,8.5366,NomiSch,70
914,15,154,10.3896,93.75,9.7403,NomiSch,70
915,16,168,10.119,82.3529,8.3333,NomiSch,70
916,17,182,8.2418,100.0,8.2418,NomiSch,70
917,18,180,8.3333,100.0,8.3333,NomiSch,70
918,19,161,11.1801,83.3333,9.3168,NomiSch,70
919,20,204,7.3529,100.0,7.3529,NomiSch,70
920,21,178,8.427,100.0,8.427,NomiSch,70
921,22,159,10.6918,82.3529,8.805,NomiSch,70
922,23,158,9.4937,100.0,9.4937,NomiSch,70
923,24,185,8.1081,100.0,8.1081,NomiSch,70
924,25,166,9.6386,87.5,8.4337,NomiSch,70
925,26,182,12.0879,59.0909,7.1429,NomiSch,70
926,27,186,8.6022,93.75,8.0645,NomiSch,70
927,28,174,12.6437,59.0909,7.4713,NomiSch,70
928,29,169,8.8757,100.0,8.8757,NomiSch,70
929,30,165,9.0909,100.0,9.0909,NomiSch,70
930,31,154,11.039,82.3529,9.0909,NomiSch,70
931,32,160,11.25,72.2222,8.125,NomiSch,70
932,33,181,8.2873,100.0,8.2873,NomiSch,70
933,34,144,10.4167,100.0,10.4167,NomiSch,70
934,35,185,8.1081,100.0,8.1081,NomiSch,70
935,36,173,9.2486,93.75,8.6705,NomiSch,70
936,37,182,9.3407,82.3529,7.6923,NomiSch,70
937,38,185,8.6486,93.75,8.1081,NomiSch,70
938,39,188,9.0426,82.3529,7.4468,NomiSch,70
939,40,156,9.6154,100.0,9.6154,NomiSch,70
940,41,160,10.625,76.4706,8.125,NomiSch,70
941,42,156,11.5385,72.2222,8.3333,NomiSch,70
942,43,164,9.7561,87.5,8.5366,NomiSch,70
943,44,170,11.1765,68.4211,7.6471,NomiSch,70
944,45,169,8.8757,100.0,8.8757,NomiSch,70
945,46,133,12.0301,93.75,11.2782,NomiSch,70
946,47,173,8.6705,100.0,8.6705,NomiSch,70
947,48,163,9.2025,100.0,9.2025,NomiSch,70
948,49,172,8.7209,100.0,8.7209,NomiSch,70
949,50,179,10.0559,77.7778,7.8212,NomiSch,70
950,1,144,9.7222,100.0,9.7222,NomiSch,71
951,2,155,9.6774,100.0,9.6774,NomiSch,71
952,3,179,9.4972,88.2353,8.3799,NomiSch,71
953,4,179,8.9385,87.5,7.8212,NomiSch,71
954,5,160,11.25,77.7778,8.75,NomiSch,71
955,6,167,10.1796,76.4706,7.7844,NomiSch,71
956,7,164,9.7561,93.75,9.1463,NomiSch,71
957,8,165,10.303,82.3529,8.4848,NomiSch,71
958,9,180,8.3333,100.0,8.3333,NomiSch,71
959,10,162,9.8765,87.5,8.642,NomiSch,71
960,11,180,9.4444,82.3529,7.7778,NomiSch,71
961,12,152,9.8684,100.0,9.8684,NomiSch,71
962,13,145,10.3448,100.0,10.3448,NomiSch,71
963,14,164,9.7561,87.5,8.5366,NomiSch,71
964,15,154,10.3896,93.75,9.7403,NomiSch,71
965,16,168,10.119,76.4706,7.7381,NomiSch,71
966,17,182,8.7912,87.5,7.6923,NomiSch,71
967,18,180,8.3333,100.0,8.3333,NomiSch,71
968,19,161,10.559,88.2353,9.3168,NomiSch,71
969,20,204,7.3529,100.0,7.3529,NomiSch,71
970,21,178,8.9888,87.5,7.8652,NomiSch,71
971,22,159,10.0629,87.5,8.805,NomiSch,71
972,23,158,9.4937,100.0,9.4937,NomiSch,71
973,24,185,8.1081,100.0,8.1081,NomiSch,71
974,25,166,10.241,82.3529,8.4337,NomiSch,71
975,26,182,11.5385,61.9048,7.1429,NomiSch,71
976,27,186,8.6022,93.75,8.0645,NomiSch,71
977,28,174,12.069,61.9048,7.4713,NomiSch,71
978,29,169,8.8757,100.0,8.8757,NomiSch,71
979,30,165,9.0909,100.0,9.0909,NomiSch,71
980,31,154,10.3896,87.5,9.0909,NomiSch,71
981,32,160,10.0,87.5,8.75,NomiSch,71
982,33,181,8.2873,100.0,8.2873,NomiSch,71
983,34,144,10.4167,100.0,10.4167,NomiSch,71
984,35,185,8.1081,100.0,8.1081,NomiSch,71
985,36,173,9.2486,93.75,8.6705,NomiSch,71
986,37,182,9.3407,82.3529,7.6923,NomiSch,71
987,38,185,8.6486,93.75,8.1081,NomiSch,71
988,39,188,9.0426,76.4706,6.9149,NomiSch,71
989,40,156,9.6154,100.0,9.6154,NomiSch,71
990,41,160,10.0,81.25,8.125,NomiSch,71
991,42,156,11.5385,72.2222,8.3333,NomiSch,71
992,43,164,9.7561,87.5,8.5366,NomiSch,71
993,44,170,11.1765,63.1579,7.0588,NomiSch,71
994,45,169,8.8757,100.0,8.8757,NomiSch,71
