,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
299,50,179,7.2626,100,7.2626,FOFS,44
300,1,144,9.0278,100,9.0278,FOFS,45
301,2,155,9.0323,100,9.0323,FOFS,45
302,3,179,7.8212,100,7.8212,FOFS,45
303,4,179,8.3799,100,8.3799,FOFS,45
304,5,160,9.375,100,9.375,FOFS,45
305,6,167,6.5868,100,6.5868,FOFS,45
306,7,164,7.9268,100,7.9268,FOFS,45
307,8,165,9.0909,100,9.0909,FOFS,45
308,9,180,8.3333,100,8.3333,FOFS,45
309,10,162,7.4074,100,7.4074,FOFS,45
310,11,180,7.2222,100,7.2222,FOFS,45
311,12,152,10.5263,100,10.5263,FOFS,45
312,13,145,9.6552,100,9.6552,FOFS,45
313,14,164,7.3171,100,7.3171,FOFS,45
314,15,154,9.0909,100,9.0909,FOFS,45
315,16,168,7.7381,100,7.7381,FOFS,45
316,17,182,6.044,100,6.044,FOFS,45
317,18,180,7.7778,100,7.7778,FOFS,45
318,19,161,7.4534,100,7.4534,FOFS,45
319,20,204,5.3922,100,5.3922,FOFS,45
320,21,178,6.7416,100,6.7416,FOFS,45
321,22,159,7.5472,100,7.5472,FOFS,45
322,23,158,9.4937,100,9.4937,FOFS,45
323,24,185,7.5676,100,7.5676,FOFS,45
324,25,166,8.4337,100,8.4337,FOFS,45
325,26,182,6.5934,100,6.5934,FOFS,45
326,27,186,6.9892,100,6.9892,FOFS,45
327,28,174,6.8966,100,6.8966,FOFS,45
328,29,169,7.1006,100,7.1006,FOFS,45
329,30,165,8.4848,100,8.4848,FOFS,45
330,31,154,8.4416,100,8.4416,FOFS,45
331,32,160,8.125,100,8.125,FOFS,45
332,33,181,6.6298,100,6.6298,FOFS,45
333,34,144,9.7222,100,9.7222,FOFS,45
334,35,185,7.027,100,7.027,FOFS,45
335,36,173,8.6705,100,8.6705,FOFS,45
336,37,182,7.6923,100,7.6923,FOFS,45
337,38,185,7.027,100,7.027,FOFS,45
338,39,188,5.3191,100,5.3191,FOFS,45
339,40,156,7.6923,100,7.6923,FOFS,45
340,41,160,8.125,100,8.125,FOFS,45
341,42,156,8.3333,100,8.3333,FOFS,45
342,43,164,8.5366,100,8.5366,FOFS,45
343,44,170,6.4706,100,6.4706,FOFS,45
344,45,169,9.4675,100,9.4675,FOFS,45
345,46,133,9.0226,100,9.0226,FOFS,45
346,47,173,6.3584,100,6.3584,FOFS,45
347,48,163,6.7485,100,6.7485,FOFS,45
348,49,172,7.5581,100,7.5581,FOFS,45
349,50,179,7.2626,100,7.2626,FOFS,45
350,1,144,9.0278,100,9.0278,FOFS,47
351,2,155,9.0323,100,9.0323,FOFS,47
352,3,179,7.8212,100,7.8212,FOFS,47
353,4,179,8.3799,100,8.3799,FOFS,47
354,5,160,9.375,100,9.375,FOFS,47
355,6,167,6.5868,100,6.5868,FOFS,47
356,7,164,7.9268,100,7.9268,FOFS,47
357,8,165,9.0909,100,9.0909,FOFS,47
358,9,180,8.3333,100,8.3333,FOFS,47
359,10,162,7.4074,100,7.4074,FOFS,47
360,11,180,7.2222,100,7.2222,FOFS,47
361,12,152,10.5263,100,10.5263,FOFS,47
362,13,145,9.6552,100,9.6552,FOFS,47
363,14,164,7.3171,100,7.3171,FOFS,47
364,15,154,9.0909,100,9.0909,FOFS,47
365,16,168,7.7381,100,7.7381,FOFS,47
366,17,182,6.044,100,6.044,FOFS,47
367,18,180,7.7778,100,7.7778,FOFS,47
368,19,161,7.4534,100,7.4534,FOFS,47
369,20,204,5.3922,100,5.3922,FOFS,47
370,21,178,6.7416,100,6.7416,FOFS,47
371,22,159,7.5472,100,7.5472,FOFS,47
372,23,158,9.4937,100,9.4937,FOFS,47
373,24,185,7.5676,100,7.5676,FOFS,47
374,25,166,8.4337,100,8.4337,FOFS,47
375,26,182,6.5934,100,6.5934,FOFS,47
376,27,186,6.9892,100,6.9892,FOFS,47
377,28,174,6.8966,100,6.8966,FOFS,47
378,29,169,7.1006,100,7.1006,FOFS,47
379,30,165,8.4848,100,8.4848,FOFS,47
380,31,154,8.4416,100,8.4416,FOFS,47
381,32,160,8.125,100,8.125,FOFS,47
382,33,181,6.6298,100,6.6298,FOFS,47
383,34,144,9.7222,100,9.7222,FOFS,47
384,35,185,7.027,100,7.027,FOFS,47
385,36,173,8.6705,100,8.6705,FOFS,47
386,37,182,7.6923,100,7.6923,FOFS,47
387,38,185,7.027,100,7.027,FOFS,47
388,39,188,5.3191,100,5.3191,FOFS,47
389,40,156,7.6923,100,7.6923,FOFS,47
390,41,160,8.125,100,8.125,FOFS,47
391,42,156,8.3333,100,8.3333,FOFS,47
392,43,164,8.5366,100,8.5366,FOFS,47
393,44,170,6.4706,100,6.4706,FOFS,47
394,45,169,9.4675,100,9.4675,FOFS,47
395,46,133,9.0226,100,9.0226,FOFS,47
396,47,173,6.3584,100,6.3584,FOFS,47
397,48,163,6.7485,100,6.7485,FOFS,47
398,49,172,7.5581,100,7.5581,FOFS,47
399,50,179,7.2626,100,7.2626,FOFS,47
400,1,144,9.0278,100,9.0278,FOFS,48
401,2,155,9.0323,100,9.0323,FOFS,48
402,3,179,7.8212,100,7.8212,FOFS,48
403,4,179,8.3799,100,8.3799,FOFS,48
404,5,160,9.375,100,9.375,FOFS,48
405,6,167,6.5868,100,6.5868,FOFS,48
406,7,164,7.9268,100,7.9268,FOFS,48
407,8,165,9.0909,100,9.0909,FOFS,48
408,9,180,8.3333,100,8.3333,FOFS,48
409,10,162,7.4074,100,7.4074,FOFS,48
410,11,180,7.2222,100,7.2222,FOFS,48
411,12,152,10.5263,100,10.5263,FOFS,48
412,13,145,9.6552,100,9.6552,FOFS,48
413,14,164,7.3171,100,7.3171,FOFS,48
414,15,154,9.0909,100,9.0909,FOFS,48
415,16,168,7.7381,100,7.7381,FOFS,48
416,17,182,6.044,100,6.044,FOFS,48
417,18,180,7.7778,100,7.7778,FOFS,48
418,19,161,7.4534,100,7.4534,FOFS,48
419,20,204,5.3922,100,5.3922,FOFS,48
420,21,178,6.7416,100,6.7416,FOFS,48
421,22,159,7.5472,100,7.5472,FOFS,48
422,23,158,9.4937,100,9.4937,FOFS,48
423,24,185,7.5676,100,7.5676,FOFS,48
424,25,166,8.4337,100,8.4337,FOFS,48
425,26,182,6.5934,100,6.5934,FOFS,48
426,27,186,6.9892,100,6.9892,FOFS,48
427,28,174,6.8966,100,6.8966,FOFS,48
428,29,169,7.1006,100,7.1006,FOFS,48
429,30,165,8.4848,100,8.4848,FOFS,48
