,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
697,48,163,25.1534,29.2683,7.362,EDDPred,60
698,49,172,24.4186,30.9524,7.5581,EDDPred,60
699,50,179,22.3464,35,7.8212,EDDPred,60
700,1,144,22.9167,39.3939,9.0278,EDDPred,63
701,2,155,25.1613,46.1538,11.6129,EDDPred,63
702,3,179,22.3464,32.5,7.2626,EDDPred,63
703,4,179,20.6704,40.5405,8.3799,EDDPred,63
704,5,160,28.75,28.2609,8.125,EDDPred,63
705,6,167,24.5509,29.2683,7.1856,EDDPred,63
706,7,164,21.9512,44.4444,9.7561,EDDPred,63
707,8,165,23.0303,31.5789,7.2727,EDDPred,63
708,9,180,22.7778,29.2683,6.6667,EDDPred,63
709,10,162,20.3704,48.4848,9.8765,EDDPred,63
710,11,180,18.8889,47.0588,8.8889,EDDPred,63
711,12,152,24.3421,35.1351,8.5526,EDDPred,63
712,13,145,24.8276,44.4444,11.0345,EDDPred,63
713,14,164,24.3902,37.5,9.1463,EDDPred,63
714,15,154,24.026,35.1351,8.4416,EDDPred,63
715,16,168,22.619,42.1053,9.5238,EDDPred,63
716,17,182,21.4286,30.7692,6.5934,EDDPred,63
717,18,180,25,28.8889,7.2222,EDDPred,63
718,19,161,21.7391,42.8571,9.3168,EDDPred,63
719,20,204,19.1176,38.4615,7.3529,EDDPred,63
720,21,178,18.5393,45.4545,8.427,EDDPred,63
721,22,159,25.1572,37.5,9.434,EDDPred,63
722,23,158,23.4177,45.9459,10.7595,EDDPred,63
723,24,185,23.2432,34.8837,8.1081,EDDPred,63
724,25,166,22.8916,36.8421,8.4337,EDDPred,63
725,26,182,25.2747,30.4348,7.6923,EDDPred,63
726,27,186,24.1935,28.8889,6.9892,EDDPred,63
727,28,174,25.2874,29.5455,7.4713,EDDPred,63
728,29,169,26.6272,33.3333,8.8757,EDDPred,63
729,30,165,24.8485,36.5854,9.0909,EDDPred,63
730,31,154,27.2727,33.3333,9.0909,EDDPred,63
731,32,160,25.625,31.7073,8.125,EDDPred,63
732,33,181,20.442,43.2432,8.8398,EDDPred,63
733,34,144,28.4722,29.2683,8.3333,EDDPred,63
734,35,185,24.3243,26.6667,6.4865,EDDPred,63
735,36,173,21.3873,45.9459,9.8266,EDDPred,63
736,37,182,23.0769,30.9524,7.1429,EDDPred,63
737,38,185,21.6216,30,6.4865,EDDPred,63
738,39,188,20.2128,47.3684,9.5745,EDDPred,63
739,40,156,28.2051,29.5455,8.3333,EDDPred,63
740,41,160,21.25,41.1765,8.75,EDDPred,63
741,42,156,26.2821,34.1463,8.9744,EDDPred,63
742,43,164,24.3902,35,8.5366,EDDPred,63
743,44,170,25.8824,27.2727,7.0588,EDDPred,63
744,45,169,20.7101,40,8.284,EDDPred,63
745,46,133,30.0752,32.5,9.7744,EDDPred,63
746,47,173,24.2775,33.3333,8.0925,EDDPred,63
747,48,163,26.3804,27.907,7.362,EDDPred,63
748,49,172,21.5116,37.8378,8.1395,EDDPred,63
749,50,179,21.7877,35.8974,7.8212,EDDPred,63
750,1,144,22.9167,39.3939,9.0278,EDDPred,67
751,2,155,24.5161,47.3684,11.6129,EDDPred,67
752,3,179,23.4637,30.9524,7.2626,EDDPred,67
753,4,179,19.5531,40,7.8212,EDDPred,67
754,5,160,30.625,26.5306,8.125,EDDPred,67
755,6,167,23.3533,30.7692,7.1856,EDDPred,67
756,7,164,21.9512,44.4444,9.7561,EDDPred,67
757,8,165,23.0303,31.5789,7.2727,EDDPred,67
758,9,180,20,33.3333,6.6667,EDDPred,67
759,10,162,19.7531,50,9.8765,EDDPred,67
760,11,180,18.8889,47.0588,8.8889,EDDPred,67
761,12,152,24.3421,35.1351,8.5526,EDDPred,67
762,13,145,24.8276,44.4444,11.0345,EDDPred,67
763,14,164,21.9512,41.6667,9.1463,EDDPred,67
764,15,154,21.4286,39.3939,8.4416,EDDPred,67
765,16,168,23.2143,38.4615,8.9286,EDDPred,67
766,17,182,20.8791,31.5789,6.5934,EDDPred,67
767,18,180,23.8889,27.907,6.6667,EDDPred,67
768,19,161,20.4969,42.4242,8.6957,EDDPred,67
769,20,204,18.1373,35.1351,6.3725,EDDPred,67
770,21,178,20.7865,43.2432,8.9888,EDDPred,67
771,22,159,20.7547,51.5152,10.6918,EDDPred,67
772,23,158,18.9873,53.3333,10.1266,EDDPred,67
773,24,185,20,40.5405,8.1081,EDDPred,67
774,25,166,18.0723,46.6667,8.4337,EDDPred,67
775,26,182,25.8242,31.9149,8.2418,EDDPred,67
776,27,186,20.4301,36.8421,7.5269,EDDPred,67
777,28,174,24.1379,30.9524,7.4713,EDDPred,67
778,29,169,26.6272,33.3333,8.8757,EDDPred,67
779,30,165,23.6364,38.4615,9.0909,EDDPred,67
780,31,154,25.974,42.5,11.039,EDDPred,67
781,32,160,25.625,31.7073,8.125,EDDPred,67
782,33,181,20.442,43.2432,8.8398,EDDPred,67
783,34,144,26.3889,34.2105,9.0278,EDDPred,67
784,35,185,23.7838,27.2727,6.4865,EDDPred,67
785,36,173,21.3873,45.9459,9.8266,EDDPred,67
786,37,182,22.5275,31.7073,7.1429,EDDPred,67
787,38,185,22.7027,28.5714,6.4865,EDDPred,67
788,39,188,18.617,48.5714,9.0426,EDDPred,67
789,40,156,28.2051,29.5455,8.3333,EDDPred,67
790,41,160,21.875,42.8571,9.375,EDDPred,67
791,42,156,25.641,35,8.9744,EDDPred,67
792,43,164,23.1707,36.8421,8.5366,EDDPred,67
793,44,170,25.8824,27.2727,7.0588,EDDPred,67
794,45,169,20.1183,44.1176,8.8757,EDDPred,67
795,46,133,29.3233,33.3333,9.7744,EDDPred,67
796,47,173,23.1214,35,8.0925,EDDPred,67
797,48,163,23.3129,34.2105,7.9755,EDDPred,67
798,49,172,21.5116,37.8378,8.1395,EDDPred,67
799,50,179,24.581,29.5455,7.2626,EDDPred,67
800,1,144,20.8333,43.3333,9.0278,EDDPred,71
801,2,155,23.2258,47.2222,10.9677,EDDPred,71
802,3,179,23.4637,30.9524,7.2626,EDDPred,71
803,4,179,20.1117,36.1111,7.2626,EDDPred,71
804,5,160,28.125,28.8889,8.125,EDDPred,71
805,6,167,21.5569,33.3333,7.1856,EDDPred,71
806,7,164,22.561,43.2432,9.7561,EDDPred,71
807,8,165,23.0303,28.9474,6.6667,EDDPred,71
808,9,180,18.8889,38.2353,7.2222,EDDPred,71
809,10,162,19.1358,51.6129,9.8765,EDDPred,71
810,11,180,18.8889,47.0588,8.8889,EDDPred,71
811,12,152,23.6842,36.1111,8.5526,EDDPred,71
812,13,145,24.1379,45.7143,11.0345,EDDPred,71
813,14,164,20.7317,44.1176,9.1463,EDDPred,71
814,15,154,22.7273,37.1429,8.4416,EDDPred,71
815,16,168,22.0238,40.5405,8.9286,EDDPred,71
816,17,182,23.0769,30.9524,7.1429,EDDPred,71
817,18,180,23.3333,30.9524,7.2222,EDDPred,71
818,19,161,20.4969,42.4242,8.6957,EDDPred,71
819,20,204,18.1373,35.1351,6.3725,EDDPred,71
820,21,178,20.7865,43.2432,8.9888,EDDPred,71
821,22,159,20.7547,51.5152,10.6918,EDDPred,71
822,23,158,22.1519,48.5714,10.7595,EDDPred,71
823,24,185,19.4595,41.6667,8.1081,EDDPred,71
824,25,166,21.0843,37.1429,7.8313,EDDPred,71
825,26,182,25.2747,30.4348,7.6923,EDDPred,71
826,27,186,20.9677,41.0256,8.6022,EDDPred,71
827,28,174,24.1379,28.5714,6.8966,EDDPred,71
828,29,169,26.6272,33.3333,8.8757,EDDPred,71
829,30,165,21.2121,42.8571,9.0909,EDDPred,71
