,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
64,15,154,9.0909,100.0,9.0909,FOFS,69
65,16,168,7.7381,100.0,7.7381,FOFS,69
66,17,182,6.044,100.0,6.044,FOFS,69
67,18,180,7.7778,100.0,7.7778,FOFS,69
68,19,161,7.4534,100.0,7.4534,FOFS,69
69,20,204,5.3922,100.0,5.3922,FOFS,69
70,21,178,6.7416,100.0,6.7416,FOFS,69
71,22,159,7.5472,100.0,7.5472,FOFS,69
72,23,158,9.4937,100.0,9.4937,FOFS,69
73,24,185,7.5676,100.0,7.5676,FOFS,69
74,25,166,8.4337,100.0,8.4337,FOFS,69
75,26,182,6.5934,100.0,6.5934,FOFS,69
76,27,186,6.9892,100.0,6.9892,FOFS,69
77,28,174,6.8966,100.0,6.8966,FOFS,69
78,29,169,7.1006,100.0,7.1006,FOFS,69
79,30,165,8.4848,100.0,8.4848,FOFS,69
80,31,154,8.4416,100.0,8.4416,FOFS,69
81,32,160,8.125,100.0,8.125,FOFS,69
82,33,181,6.6298,100.0,6.6298,FOFS,69
83,34,144,9.7222,100.0,9.7222,FOFS,69
84,35,185,7.027,100.0,7.027,FOFS,69
85,36,173,8.6705,100.0,8.6705,FOFS,69
86,37,182,7.6923,100.0,7.6923,FOFS,69
87,38,185,7.027,100.0,7.027,FOFS,69
88,39,188,5.3191,100.0,5.3191,FOFS,69
89,40,156,7.6923,100.0,7.6923,FOFS,69
90,41,160,8.125,100.0,8.125,FOFS,69
91,42,156,8.3333,100.0,8.3333,FOFS,69
92,43,164,8.5366,100.0,8.5366,FOFS,69
93,44,170,6.4706,100.0,6.4706,FOFS,69
94,45,169,9.4675,100.0,9.4675,FOFS,69
95,46,133,9.0226,100.0,9.0226,FOFS,69
96,47,173,6.3584,100.0,6.3584,FOFS,69
97,48,163,6.7485,100.0,6.7485,FOFS,69
98,49,172,7.5581,100.0,7.5581,FOFS,69
99,50,179,7.2626,100.0,7.2626,FOFS,69
100,1,144,9.0278,100.0,9.0278,FOFS,70
101,2,155,9.0323,100.0,9.0323,FOFS,70
102,3,179,7.8212,100.0,7.8212,FOFS,70
103,4,179,8.3799,100.0,8.3799,FOFS,70
104,5,160,9.375,100.0,9.375,FOFS,70
105,6,167,6.5868,100.0,6.5868,FOFS,70
106,7,164,7.9268,100.0,7.9268,FOFS,70
107,8,165,9.0909,100.0,9.0909,FOFS,70
108,9,180,8.3333,100.0,8.3333,FOFS,70
109,10,162,7.4074,100.0,7.4074,FOFS,70
110,11,180,7.2222,100.0,7.2222,FOFS,70
111,12,152,10.5263,100.0,10.5263,FOFS,70
112,13,145,9.6552,100.0,9.6552,FOFS,70
113,14,164,7.3171,100.0,7.3171,FOFS,70
114,15,154,9.0909,100.0,9.0909,FOFS,70
115,16,168,7.7381,100.0,7.7381,FOFS,70
116,17,182,6.044,100.0,6.044,FOFS,70
117,18,180,7.7778,100.0,7.7778,FOFS,70
118,19,161,7.4534,100.0,7.4534,FOFS,70
119,20,204,5.3922,100.0,5.3922,FOFS,70
120,21,178,6.7416,100.0,6.7416,FOFS,70
121,22,159,7.5472,100.0,7.5472,FOFS,70
122,23,158,9.4937,100.0,9.4937,FOFS,70
123,24,185,7.5676,100.0,7.5676,FOFS,70
124,25,166,8.4337,100.0,8.4337,FOFS,70
125,26,182,6.5934,100.0,6.5934,FOFS,70
126,27,186,6.9892,100.0,6.9892,FOFS,70
127,28,174,6.8966,100.0,6.8966,FOFS,70
128,29,169,7.1006,100.0,7.1006,FOFS,70
