,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,0,15,1,5,2.0,20.0,0.0,0.0,0.0
1,1,1,13,1,4,2.0,68.0,1.0,1.0,1.0
2,2,1,8,1,3,2.0,34.0,1.0,1.0,2.0
3,3,5,15,1,2,2.0,32.0,5.0,5.0,3.0
4,4,7,20,1,1,2.0,57.0,7.0,7.0,4.0
5,5,7,17,-1,0,,,,,
6,6,8,19,-1,0,,,,,
7,7,9,25,-1,0,,,,,
8,8,10,24,-1,0,,,,,
9,9,10,20,-1,0,,,,,
10,10,11,22,-1,0,,,,,
11,11,12,31,-1,0,,,,,
12,12,12,19,-1,0,,,,,
13,13,13,28,-1,0,,,,,
14,14,13,28,-1,0,,,,,
15,15,13,28,-1,0,,,,,
16,16,13,28,-1,0,,,,,
17,17,14,31,-1,0,,,,,
18,18,14,31,-1,0,,,,,
19,19,15,30,-1,0,,,,,
20,20,18,29,-1,0,,,,,
21,21,18,34,-1,0,,,,,
22,22,18,30,-1,0,,,,,
23,23,18,35,-1,0,,,,,
24,24,19,33,-1,0,,,,,
25,25,19,29,-1,0,,,,,
26,26,21,39,-1,0,,,,,
27,27,21,35,-1,0,,,,,
28,28,22,41,-1,0,,,,,
29,29,24,33,-1,0,,,,,
30,30,24,34,-1,0,,,,,
31,31,24,40,-1,0,,,,,
32,32,26,35,-1,0,,,,,
33,33,26,40,-1,0,,,,,
34,34,27,44,-1,0,,,,,
35,35,27,40,-1,0,,,,,
36,36,27,38,-1,0,,,,,
37,37,28,45,-1,0,,,,,
38,38,29,39,-1,0,,,,,
39,39,30,42,-1,0,,,,,
40,40,31,42,-1,0,,,,,
41,41,31,45,-1,0,,,,,
42,42,32,44,-1,0,,,,,
43,43,32,50,-1,0,,,,,
44,44,33,50,-1,0,,,,,
45,45,34,50,-1,0,,,,,
46,46,34,45,-1,0,,,,,
47,47,36,51,-1,0,,,,,
48,48,37,54,-1,0,,,,,
49,49,38,57,-1,0,,,,,
50,50,38,53,-1,0,,,,,
51,51,39,51,-1,0,,,,,
52,52,41,53,-1,0,,,,,
53,53,41,56,-1,0,,,,,
54,54,43,59,1,1,2.0,18.0,43.0,43.0,0.0
55,55,43,55,-1,0,,,,,
56,56,45,60,-1,0,,,,,
57,57,46,60,-1,0,,,,,
58,58,46,63,-1,0,,,,,
59,59,46,61,-1,0,,,,,
60,60,46,64,-1,0,,,,,
61,61,46,56,-1,0,,,,,
62,62,47,64,1,1,2.0,74.0,47.0,47.0,2.0
