,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
81,81,69,81,-1,0,,,,,
82,82,70,90,-1,0,,,,,
83,83,72,93,1,1,2.0,41.0,72.0,72.0,3.0
84,84,73,88,-1,0,,,,,
85,85,75,91,-1,0,,,,,
86,86,75,95,-1,0,,,,,
87,87,76,93,-1,0,,,,,
88,88,78,89,-1,0,,,,,
89,89,80,92,-1,0,,,,,
90,90,81,93,-1,0,,,,,
91,91,81,102,-1,0,,,,,
92,92,84,99,1,1,2.0,25.0,84.0,84.0,1.0
93,93,86,104,-1,0,,,,,
94,94,86,93,-1,0,,,,,
95,95,87,103,-1,0,,,,,
96,96,87,93,-1,0,,,,,
97,97,88,97,-1,0,,,,,
98,98,88,94,-1,0,,,,,
99,99,89,100,-1,0,,,,,
100,100,89,102,-1,0,,,,,
101,101,90,110,-1,0,,,,,
102,102,91,109,-1,0,,,,,
103,103,92,107,-1,0,,,,,
104,104,93,110,-1,0,,,,,
105,105,93,101,-1,0,,,,,
106,106,94,110,-1,0,,,,,
107,107,95,105,-1,0,,,,,
108,108,96,107,-1,0,,,,,
109,109,96,115,-1,0,,,,,
110,110,97,109,-1,0,,,,,
111,111,99,116,-1,0,,,,,
112,112,99,113,-1,0,,,,,
113,113,100,116,-1,0,,,,,
114,114,100,116,-1,0,,,,,
115,115,102,116,-1,0,,,,,
116,116,103,119,-1,0,,,,,
117,117,104,116,-1,0,,,,,
118,118,106,118,-1,0,,,,,
119,119,106,123,-1,0,,,,,
120,120,106,115,-1,0,,,,,
121,121,111,123,-1,0,,,,,
122,122,112,123,-1,0,,,,,
123,123,113,124,-1,0,,,,,
124,124,113,128,-1,0,,,,,
125,125,114,124,-1,0,,,,,
126,126,114,127,-1,0,,,,,
127,127,114,129,-1,0,,,,,
128,128,115,127,-1,0,,,,,
129,129,116,128,-1,0,,,,,
130,130,116,131,-1,0,,,,,
131,131,116,133,-1,0,,,,,
132,132,117,130,-1,0,,,,,
133,133,118,127,-1,0,,,,,
134,134,118,136,-1,0,,,,,
135,135,118,136,-1,0,,,,,
136,136,119,132,-1,0,,,,,
137,137,120,135,-1,0,,,,,
138,138,120,134,-1,0,,,,,
139,139,125,141,1,1,2.0,42.0,125.0,125.0,0.0
140,140,127,137,-1,0,,,,,
141,141,127,137,-1,0,,,,,
142,142,128,148,-1,0,,,,,
143,143,128,146,-1,0,,,,,
144,144,128,139,-1,0,,,,,
145,145,130,141,-1,0,,,,,
146,146,132,145,-1,0,,,,,
147,147,132,142,-1,0,,,,,
148,148,133,151,-1,0,,,,,
149,149,133,151,-1,0,,,,,
150,150,134,143,1,1,2.0,74.0,134.0,134.0,1.0
151,151,135,154,-1,0,,,,,
152,152,136,154,-1,0,,,,,
153,153,136,153,-1,0,,,,,
154,154,137,152,-1,0,,,,,
155,155,137,147,-1,0,,,,,
156,156,137,150,-1,0,,,,,
157,157,138,157,-1,0,,,,,
158,158,140,152,-1,0,,,,,
159,159,141,152,-1,0,,,,,
160,160,142,153,-1,0,,,,,
161,161,143,157,-1,0,,,,,
162,162,143,151,-1,0,,,,,
163,163,143,158,-1,0,,,,,
164,164,144,154,-1,0,,,,,
165,165,144,157,-1,0,,,,,
166,166,145,155,-1,0,,,,,
167,167,145,160,-1,0,,,,,
168,168,145,157,-1,0,,,,,
169,169,145,161,-1,0,,,,,
170,170,146,161,-1,0,,,,,
171,171,148,161,-1,0,,,,,
172,172,148,157,-1,0,,,,,
173,173,148,173,-1,0,,,,,
174,174,149,164,-1,0,,,,,
175,175,150,157,-1,0,,,,,
176,176,150,166,-1,0,,,,,
177,177,150,163,-1,0,,,,,
178,178,151,160,-1,0,,,,,
179,179,151,162,-1,0,,,,,
180,180,152,170,-1,0,,,,,
181,181,153,164,-1,0,,,,,
182,182,155,165,-1,0,,,,,
183,183,155,166,-1,0,,,,,
184,184,155,177,-1,0,,,,,
185,185,156,171,-1,0,,,,,
186,186,158,172,-1,0,,,,,
187,187,158,172,-1,0,,,,,
188,188,158,175,-1,0,,,,,
189,189,159,173,-1,0,,,,,
190,190,159,174,-1,0,,,,,
191,191,159,176,-1,0,,,,,
192,192,160,180,-1,0,,,,,
193,193,160,168,-1,0,,,,,
194,194,163,175,-1,0,,,,,
195,195,163,179,-1,0,,,,,
196,196,164,179,-1,0,,,,,
197,197,164,177,-1,0,,,,,
198,198,165,180,-1,0,,,,,
199,199,165,180,-1,0,,,,,
200,200,166,178,-1,0,,,,,
201,201,166,182,-1,0,,,,,
202,202,167,179,-1,0,,,,,
203,204,171,179,-1,0,,,,,
