,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,2,18,1,1,5,0,0,0,5,2.0,49.0,17.0,17.0,1.0,
1,1,6,24,1,1,5,0,1,0,4,-2.0,39.0,,,,24.0
2,2,6,18,1,1,5,0,0,0,5,2.0,47.0,17.0,17.0,2.0,
3,3,7,19,1,1,5,0,2,0,3,2.0,26.0,18.0,18.0,3.0,
4,4,8,16,1,1,5,0,0,0,5,2.0,70.0,15.0,15.0,0.0,
5,5,8,21,1,1,5,0,4,0,1,2.0,18.0,20.0,20.0,4.0,
6,6,13,22,-1,1,5,0,5,0,0,,,,,,
7,7,13,28,-1,1,5,0,6,0,-1,,,,,,
8,8,13,29,-1,1,5,0,6,0,-1,,,,,,
9,9,14,28,-1,1,5,0,6,0,-1,,,,,,
10,10,14,29,-1,1,5,0,6,0,-1,,,,,,
11,11,16,31,-1,1,4,0,5,0,-1,,,,,,
12,12,16,34,-1,1,4,0,5,0,-1,,,,,,
13,13,16,30,-1,1,4,0,5,0,-1,,,,,,
14,14,18,36,-1,1,2,0,3,0,-1,,,,,,
15,15,19,32,-1,1,1,0,2,0,-1,,,,,,
16,16,23,34,-1,1,0,0,1,0,-1,,,,,,
17,17,25,36,-1,1,0,0,0,0,0,,,,,,
18,18,26,43,-1,1,0,0,0,0,0,,,,,,
19,19,28,40,-1,1,0,0,0,0,0,,,,,,
20,20,28,44,-1,1,0,0,0,0,0,,,,,,
21,21,28,46,-1,1,0,0,0,0,0,,,,,,
22,22,29,43,-1,1,0,0,0,0,0,,,,,,
23,23,30,41,-1,1,0,0,0,0,0,,,,,,
24,24,33,48,-1,1,0,0,0,0,0,,,,,,
25,25,35,48,-1,1,0,0,0,0,0,,,,,,
26,26,35,53,-1,1,0,0,0,0,0,,,,,,
27,27,36,48,-1,1,0,0,0,0,0,,,,,,
28,28,39,51,1,1,1,0,0,0,1,2.0,30.0,50.0,50.0,3.0,
29,29,40,54,1,1,1,1,1,0,1,-2.0,19.0,,,,54.0
30,30,40,54,-1,1,1,1,1,1,0,,,,,,
31,31,41,52,-1,1,1,0,1,0,0,,,,,,
32,32,41,54,1,1,1,1,1,0,1,-2.0,36.0,,,,54.0
33,33,41,56,1,1,1,3,3,0,1,-2.0,36.0,,,,56.0
34,34,42,56,1,1,1,3,3,0,1,-2.0,66.0,,,,56.0
35,35,42,51,1,1,1,0,0,0,1,2.0,9.0,50.0,50.0,4.0,
36,36,42,55,-1,1,1,1,4,0,-2,,,,,,
37,37,43,56,-1,1,1,3,4,0,0,,,,,,
38,38,45,58,-1,1,2,3,6,0,-1,,,,,,
39,39,45,53,-1,1,2,0,2,0,0,,,,,,
40,40,48,60,-1,1,2,3,6,0,-1,,,,,,
41,41,49,68,-1,1,2,3,6,0,-1,,,,,,
42,42,51,69,-1,1,0,3,4,0,-1,,,,,,
43,43,52,71,-1,1,0,3,4,0,-1,,,,,,
44,44,55,71,1,1,0,3,2,0,1,2.0,63.0,70.0,70.0,4.0,
45,45,56,69,1,1,0,3,2,0,1,2.0,46.0,68.0,68.0,1.0,
46,46,57,76,1,1,0,3,2,0,1,-2.0,56.0,,,,76.0
47,47,57,69,1,1,0,3,0,0,3,2.0,23.0,68.0,68.0,2.0,
48,48,57,72,-1,1,0,3,3,0,0,,,,,,
49,49,57,72,-1,1,0,3,3,0,0,,,,,,
50,50,58,71,1,1,0,3,2,0,1,-2.0,39.0,,,,71.0
51,51,59,71,1,1,0,3,2,0,1,-2.0,48.0,,,,71.0
52,52,61,74,-1,1,1,3,5,0,-1,,,,,,
53,53,62,77,-1,1,1,3,6,0,-2,,,,,,
54,54,62,74,-1,1,1,3,5,0,-1,,,,,,
55,55,65,78,-1,1,2,2,6,0,-2,,,,,,
56,56,69,82,-1,1,1,1,4,0,-2,,,,,,
57,57,69,81,-1,1,1,1,4,0,-2,,,,,,
58,58,70,87,-1,1,1,1,4,0,-2,,,,,,
59,59,70,84,-1,1,1,1,4,0,-2,,,,,,
60,60,71,79,-1,1,0,1,3,0,-2,,,,,,
61,61,71,87,-1,1,0,1,3,0,-2,,,,,,
62,62,72,86,-1,1,0,1,1,0,0,,,,,,
63,63,73,89,1,1,0,2,1,0,1,-2.0,91.0,,,,89.0
64,64,73,87,-1,1,0,1,1,0,0,,,,,,
65,65,73,85,-1,1,0,1,1,0,0,,,,,,
66,66,74,91,-1,1,0,2,2,0,0,,,,,,
67,67,74,85,-1,1,0,1,1,0,0,,,,,,
68,68,74,86,-1,1,0,1,1,0,0,,,,,,
69,69,74,88,-1,1,0,1,1,0,0,,,,,,
70,70,75,93,-1,1,0,2,2,0,0,,,,,,
71,71,76,86,-1,1,0,1,1,0,0,,,,,,
72,72,76,89,1,1,0,2,1,0,1,-2.0,20.0,,,,89.0
73,73,77,91,-1,1,0,2,2,0,0,,,,,,
74,74,77,92,-1,1,0,2,2,0,0,,,,,,
75,75,78,88,1,1,0,1,0,0,1,2.0,36.0,87.0,87.0,0.0,
76,76,79,95,-1,1,0,2,3,0,-1,,,,,,
77,77,82,96,-1,1,1,1,3,0,-1,,,,,,
78,78,86,100,-1,1,2,0,3,0,-1,,,,,,
79,79,86,99,-1,1,2,0,3,0,-1,,,,,,
80,80,87,99,-1,1,2,0,3,0,-1,,,,,,
81,81,87,105,-1,1,2,0,3,0,-1,,,,,,
82,82,87,109,1,1,2,3,3,0,2,-2.0,49.0,,,,109.0
83,83,88,99,-1,1,1,0,2,0,-1,,,,,,
84,84,89,100,-1,1,1,0,2,0,-1,,,,,,
85,85,91,106,1,1,1,0,0,0,1,-2.0,34.0,,,,106.0
86,86,91,107,1,1,1,2,1,0,2,-2.0,34.0,,,,107.0
87,87,92,109,1,1,2,2,2,0,2,-2.0,21.0,,,,109.0
88,88,92,104,1,1,2,0,0,0,2,-2.0,52.0,,,,104.0
89,89,92,103,1,1,2,0,0,0,2,-2.0,28.0,,,,103.0
90,90,92,101,1,1,2,0,0,0,2,2.0,30.0,100.0,100.0,2.0,
91,91,93,106,-1,1,2,0,3,0,-1,,,,,,
92,92,94,108,-1,1,2,1,5,0,-2,,,,,,
93,93,95,113,-1,1,2,2,7,0,-3,,,,,,
94,94,96,104,-1,1,2,0,2,0,0,,,,,,
95,95,97,107,-1,1,2,1,4,0,-1,,,,,,
96,96,98,113,-1,1,2,2,7,0,-3,,,,,,
97,97,98,113,-1,1,2,2,7,0,-3,,,,,,
98,98,99,109,-1,1,2,2,5,0,-1,,,,,,
99,99,99,109,-1,1,2,2,5,0,-1,,,,,,
100,100,100,108,-1,1,2,1,5,0,-2,,,,,,
101,101,102,117,-1,1,1,2,6,0,-3,,,,,,
102,102,102,114,-1,1,1,2,6,0,-3,,,,,,
103,103,103,115,-1,1,1,2,6,0,-3,,,,,,
104,104,104,119,-1,1,1,2,5,0,-2,,,,,,
105,105,107,117,-1,1,1,2,3,0,0,,,,,,
106,106,108,122,1,1,1,2,2,0,1,-2.0,30.0,,,,122.0
107,107,110,120,1,1,1,2,0,0,3,2.0,54.0,119.0,119.0,1.0,
108,108,111,120,1,1,1,2,0,0,3,-2.0,13.0,,,,120.0
109,109,112,127,1,1,1,3,3,0,1,-2.0,11.0,,,,127.0
110,110,112,129,-1,1,1,3,4,0,0,,,,,,
111,111,112,126,1,1,1,3,3,0,1,-2.0,37.0,,,,126.0
112,112,113,126,1,1,1,3,3,0,1,-2.0,29.0,,,,126.0
113,113,114,130,-1,1,1,3,6,0,-2,,,,,,
114,114,114,123,-1,1,1,2,3,0,0,,,,,,
115,115,114,126,1,1,1,3,3,0,1,-2.0,38.0,,,,126.0
116,116,115,133,-1,1,2,2,7,0,-3,,,,,,
117,117,115,134,-1,1,2,2,7,0,-3,,,,,,
118,118,116,124,-1,1,2,1,3,0,0,,,,,,
119,119,117,123,-1,1,2,1,3,0,0,,,,,,
120,120,118,134,-1,1,2,2,7,0,-3,,,,,,
121,121,118,132,-1,1,2,2,7,0,-3,,,,,,
122,122,118,134,-1,1,2,2,7,0,-3,,,,,,
123,123,119,134,-1,1,2,2,7,0,-3,,,,,,
124,124,120,133,-1,1,1,2,6,0,-3,,,,,,
125,125,120,136,-1,1,1,2,6,0,-3,,,,,,
126,126,121,136,-1,1,1,2,5,0,-2,,,,,,
127,127,122,129,-1,1,1,2,5,0,-2,,,,,,
128,128,122,136,-1,1,1,2,5,0,-2,,,,,,
129,129,122,140,-1,1,1,3,5,0,-1,,,,,,
130,130,122,138,-1,1,1,2,5,0,-2,,,,,,
131,131,124,139,-1,1,2,2,4,0,0,,,,,,
132,132,125,140,-1,1,2,2,4,0,0,,,,,,
133,133,126,143,-1,1,2,2,4,0,0,,,,,,
134,134,126,138,-1,1,2,1,4,0,-1,,,,,,
135,135,127,140,1,1,2,2,1,0,3,2.0,21.0,139.0,139.0,0.0,
136,136,127,142,1,1,2,2,2,0,2,-2.0,77.0,,,,142.0
137,137,128,145,1,1,2,2,2,0,2,-2.0,110.0,,,,145.0
138,138,129,141,1,1,2,2,1,0,3,-2.0,31.0,,,,141.0
139,139,129,140,1,1,2,2,0,0,4,2.0,43.0,139.0,139.0,2.0,
140,140,130,142,1,1,2,2,3,0,1,-2.0,77.0,,,,142.0
141,141,130,143,-1,1,2,2,5,0,-1,,,,,,
142,142,130,140,1,1,2,2,0,0,4,-2.0,25.0,,,,140.0
143,143,132,147,-1,1,3,1,7,0,-3,,,,,,
144,144,132,150,-1,1,3,1,7,0,-3,,,,,,
145,145,133,146,-1,1,3,1,7,0,-3,,,,,,
146,146,134,154,-1,1,4,0,7,0,-3,,,,,,
147,147,136,149,-1,1,4,0,7,0,-3,,,,,,
148,148,138,152,-1,1,4,0,7,0,-3,,,,,,
