,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
113,113,108,120,-1,0,,,,,
114,114,109,120,-1,0,,,,,
115,115,110,123,-1,0,,,,,
116,116,111,129,-1,0,,,,,
117,117,116,129,-1,0,,,,,
118,118,117,133,-1,0,,,,,
119,119,119,134,-1,0,,,,,
120,120,120,136,-1,0,,,,,
121,121,122,136,-1,0,,,,,
122,122,125,141,-1,0,,,,,
123,123,125,141,-1,0,,,,,
124,124,127,138,-1,0,,,,,
125,125,131,143,-1,0,,,,,
126,126,131,145,-1,0,,,,,
127,127,131,139,-1,0,,,,,
128,128,131,145,-1,0,,,,,
129,129,133,146,1,1,2.0,73.0,133.0,133.0,0.0
130,130,133,148,-1,0,,,,,
131,131,135,146,-1,0,,,,,
132,132,135,152,-1,0,,,,,
133,133,137,151,-1,0,,,,,
134,134,138,150,1,1,2.0,18.0,138.0,138.0,1.0
135,135,138,150,-1,0,,,,,
136,136,139,153,-1,0,,,,,
137,137,140,160,-1,0,,,,,
138,138,140,154,-1,0,,,,,
139,139,140,156,-1,0,,,,,
140,140,141,157,-1,0,,,,,
141,141,141,162,-1,0,,,,,
142,142,141,154,-1,0,,,,,
143,143,144,163,-1,0,,,,,
144,144,145,160,-1,0,,,,,
145,145,145,164,-1,0,,,,,
146,146,146,165,-1,0,,,,,
147,147,149,161,-1,0,,,,,
148,148,150,160,-1,0,,,,,
149,149,153,165,1,1,2.0,39.0,153.0,153.0,2.0
150,150,156,172,-1,0,,,,,
151,151,157,171,-1,0,,,,,
152,152,157,173,-1,0,,,,,
153,153,157,172,-1,0,,,,,
154,154,158,167,-1,0,,,,,
155,155,158,166,-1,0,,,,,
156,156,160,178,-1,0,,,,,
157,157,163,181,-1,0,,,,,
158,158,164,180,-1,0,,,,,
159,160,164,174,-1,0,,,,,
160,161,164,178,-1,0,,,,,
161,162,165,176,-1,0,,,,,
162,163,166,182,-1,0,,,,,
163,164,166,180,-1,0,,,,,
164,165,168,178,1,1,2.0,109.0,168.0,168.0,1.0
165,166,168,182,-1,0,,,,,
