,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,1,14,1,1,5,0,0,0,5,2.0,34.0,13.0,13.0,1.0,
1,1,2,13,1,1,5,0,0,0,5,2.0,62.0,12.0,12.0,0.0,
2,2,3,18,1,1,5,0,2,0,3,2.0,49.0,17.0,17.0,3.0,
3,3,6,16,1,1,5,0,2,0,3,2.0,87.0,15.0,15.0,2.0,
4,4,7,20,1,1,5,0,4,0,1,2.0,20.0,19.0,19.0,4.0,
5,5,8,23,-1,1,5,0,5,0,0,,,,,,
6,6,9,26,-1,1,5,0,5,0,0,,,,,,
7,7,11,22,-1,1,5,0,5,0,0,,,,,,
8,8,13,20,1,1,4,0,3,0,1,-2.0,29.0,,,,20.0
9,9,13,24,-1,1,4,0,5,0,-1,,,,,,
10,10,14,30,-1,1,3,0,4,0,-1,,,,,,
11,11,16,22,-1,1,2,0,3,0,-1,,,,,,
12,12,17,33,-1,1,2,0,3,0,-1,,,,,,
13,13,19,30,-1,1,1,0,2,0,-1,,,,,,
14,14,20,37,-1,1,0,0,1,0,-1,,,,,,
15,15,21,38,-1,1,0,0,0,0,0,,,,,,
16,16,22,41,-1,1,0,0,0,0,0,,,,,,
17,17,22,36,-1,1,0,0,0,0,0,,,,,,
18,18,24,38,-1,1,0,0,0,0,0,,,,,,
19,19,25,42,-1,1,0,0,0,0,0,,,,,,
20,20,27,41,-1,1,0,0,0,0,0,,,,,,
21,21,27,44,-1,1,0,0,0,0,0,,,,,,
22,22,27,42,-1,1,0,0,0,0,0,,,,,,
23,23,28,41,-1,1,0,0,0,0,0,,,,,,
24,24,29,46,-1,1,0,0,0,0,0,,,,,,
25,25,32,47,-1,1,0,0,0,0,0,,,,,,
26,26,33,49,-1,1,0,0,0,0,0,,,,,,
27,27,33,42,-1,1,0,0,0,0,0,,,,,,
28,28,34,45,-1,1,0,0,0,0,0,,,,,,
29,29,34,47,-1,1,0,0,0,0,0,,,,,,
30,30,36,52,1,1,0,2,0,0,2,-2.0,47.0,,,,52.0
31,31,37,51,1,1,0,1,0,0,1,2.0,27.0,50.0,50.0,4.0,
32,32,40,52,1,1,1,2,1,0,2,-2.0,59.0,,,,52.0
33,33,40,58,1,1,1,4,3,0,2,-2.0,21.0,,,,58.0
34,34,41,49,1,1,1,0,0,0,1,2.0,91.0,48.0,48.0,1.0,
35,35,42,54,-1,1,1,3,4,0,0,,,,,,
36,36,42,53,-1,1,1,2,4,0,-1,,,,,,
37,37,43,56,1,1,1,4,4,0,1,-2.0,63.0,,,,56.0
38,38,44,62,-1,1,1,4,6,0,-1,,,,,,
39,39,48,64,-1,1,2,3,6,0,-1,,,,,,
40,40,49,60,-1,1,1,3,5,0,-1,,,,,,
41,41,49,60,-1,1,1,3,5,0,-1,,,,,,
42,42,51,60,-1,1,0,3,4,0,-1,,,,,,
43,43,51,62,-1,1,0,3,4,0,-1,,,,,,
44,44,52,63,-1,1,0,3,4,0,-1,,,,,,
45,45,54,66,1,1,0,3,2,0,1,-2.0,101.0,,,,66.0
46,46,55,70,-1,1,0,3,3,0,0,,,,,,
47,47,57,73,1,1,0,3,2,0,1,-2.0,34.0,,,,73.0
48,48,57,67,1,1,0,3,2,0,1,2.0,56.0,67.0,67.0,3.0,
49,49,58,72,-1,1,0,3,3,0,0,,,,,,
50,50,59,76,-1,1,0,3,3,0,0,,,,,,
51,51,63,76,-1,1,0,3,3,0,0,,,,,,
52,52,64,78,-1,1,0,3,3,0,0,,,,,,
53,53,65,79,-1,1,0,3,3,0,0,,,,,,
54,54,66,80,-1,1,0,3,3,0,0,,,,,,
55,55,66,84,-1,1,0,3,3,0,0,,,,,,
56,56,67,79,1,1,1,2,2,0,1,2.0,48.0,78.0,78.0,0.0,
57,57,67,81,-1,1,1,2,3,0,0,,,,,,
58,58,67,69,1,1,1,2,1,0,2,-2.0,33.0,,,,69.0
59,59,68,77,-1,1,0,2,2,0,0,,,,,,
60,60,68,80,-1,1,0,2,3,0,-1,,,,,,
61,61,68,83,-1,1,0,2,3,0,-1,,,,,,
62,62,72,80,-1,1,0,2,2,0,0,,,,,,
63,63,72,85,-1,1,0,2,2,0,0,,,,,,
64,64,72,88,1,1,0,3,2,0,1,-2.0,34.0,,,,88.0
65,65,73,79,1,1,0,2,1,0,1,-2.0,71.0,,,,79.0
66,66,73,90,-1,1,0,4,4,0,0,,,,,,
67,67,74,90,1,1,0,4,3,0,1,-2.0,27.0,,,,90.0
68,68,74,90,-1,1,0,4,3,1,0,,,,,,
69,69,74,90,-1,1,0,4,3,1,0,,,,,,
70,70,77,96,-1,1,1,3,4,0,0,,,,,,
71,71,78,93,-1,1,2,2,4,0,0,,,,,,
72,72,79,90,1,1,1,2,2,0,1,-2.0,56.0,,,,90.0
73,73,79,95,-1,1,1,2,4,0,-1,,,,,,
74,74,81,94,-1,1,1,2,3,0,0,,,,,,
75,75,82,100,-1,1,1,2,3,0,0,,,,,,
76,76,85,102,-1,1,1,2,3,0,0,,,,,,
77,77,86,102,-1,1,1,2,3,0,0,,,,,,
78,78,86,96,-1,1,1,2,3,0,0,,,,,,
79,79,86,99,-1,1,1,2,3,0,0,,,,,,
80,80,87,100,-1,1,1,2,3,0,0,,,,,,
81,81,87,105,1,1,1,3,3,0,1,-2.0,44.0,,,,105.0
82,82,87,105,-1,1,1,3,3,1,0,,,,,,
83,83,88,102,-1,1,1,2,3,0,0,,,,,,
84,84,90,104,1,1,1,2,2,0,1,-2.0,30.0,,,,104.0
85,85,90,99,1,1,1,2,2,0,1,-2.0,68.0,,,,99.0
86,86,90,101,-1,1,1,2,3,0,0,,,,,,
87,87,90,105,-1,1,1,3,4,0,0,,,,,,
88,88,93,107,1,1,1,3,3,0,1,-2.0,26.0,,,,107.0
89,89,93,102,1,1,1,2,1,0,2,-2.0,42.0,,,,102.0
90,90,93,103,1,1,1,2,2,0,1,2.0,27.0,103.0,103.0,2.0,
91,91,96,106,-1,1,1,3,5,0,-1,,,,,,
92,92,96,108,-1,1,1,3,6,0,-2,,,,,,
93,93,97,112,-1,1,1,3,6,0,-2,,,,,,
94,94,97,114,-1,1,1,3,6,0,-2,,,,,,
95,95,99,115,-1,1,1,3,6,0,-2,,,,,,
96,96,99,112,-1,1,1,3,6,0,-2,,,,,,
