,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,2,16,1,1,5,0,0,0,5,2.0,42.0,15.0,15.0,0.0,
1,1,3,17,1,1,5,0,1,0,4,2.0,25.0,16.0,16.0,1.0,
2,2,4,22,1,1,5,0,2,0,3,-2.0,56.0,,,,22.0
3,3,6,19,1,1,5,0,2,0,3,2.0,67.0,18.0,18.0,2.0,
4,4,7,24,1,1,5,0,4,0,1,-2.0,26.0,,,,24.0
5,5,10,20,1,1,5,0,3,0,2,2.0,23.0,19.0,19.0,3.0,
6,6,10,20,1,1,5,0,3,1,1,2.0,25.0,19.0,19.0,4.0,
7,7,10,27,-1,1,5,0,7,0,-2,,,,,,
8,8,10,28,-1,1,5,0,7,0,-2,,,,,,
9,9,11,24,-1,1,5,0,6,0,-1,,,,,,
10,10,12,22,-1,1,5,0,5,0,0,,,,,,
11,11,13,30,-1,1,5,0,7,0,-2,,,,,,
12,12,13,23,-1,1,5,0,6,0,-1,,,,,,
13,13,15,25,-1,1,5,0,7,0,-2,,,,,,
14,14,17,30,-1,1,3,0,5,0,-2,,,,,,
15,15,18,26,-1,1,3,0,5,0,-2,,,,,,
16,16,20,30,-1,1,0,0,2,0,-2,,,,,,
17,17,20,28,-1,1,0,0,2,0,-2,,,,,,
18,18,21,34,-1,1,0,0,2,0,-2,,,,,,
19,19,22,36,-1,1,0,0,2,0,-2,,,,,,
20,20,23,33,-1,1,0,0,1,0,-1,,,,,,
21,21,23,34,-1,1,0,0,1,0,-1,,,,,,
22,22,23,39,-1,1,0,0,1,0,-1,,,,,,
23,23,23,34,-1,1,0,0,1,0,-1,,,,,,
24,24,24,37,-1,1,0,0,1,0,-1,,,,,,
25,25,24,37,-1,1,0,0,1,0,-1,,,,,,
26,26,26,38,-1,1,0,0,0,0,0,,,,,,
27,27,26,38,-1,1,0,0,0,0,0,,,,,,
28,28,27,38,-1,1,0,0,0,0,0,,,,,,
29,29,27,42,-1,1,0,0,0,0,0,,,,,,
30,30,30,44,-1,1,0,0,0,0,0,,,,,,
31,31,31,42,-1,1,0,0,0,0,0,,,,,,
32,32,31,52,-1,1,0,0,0,0,0,,,,,,
33,33,32,43,-1,1,0,0,0,0,0,,,,,,
34,34,33,50,-1,1,0,0,0,0,0,,,,,,
35,35,35,50,-1,1,0,0,0,0,0,,,,,,
36,36,35,47,-1,1,0,0,0,0,0,,,,,,
37,37,38,54,1,1,0,1,0,0,1,2.0,28.0,53.0,53.0,1.0,
38,38,38,47,-1,1,0,0,0,0,0,,,,,,
39,39,39,53,-1,1,0,0,0,0,0,,,,,,
40,40,42,56,1,1,1,1,1,0,1,2.0,26.0,55.0,55.0,3.0,
41,41,44,59,1,1,2,3,2,0,3,2.0,42.0,58.0,58.0,0.0,
42,42,49,59,1,1,3,2,2,0,3,-2.0,20.0,,,,59.0
43,43,49,68,1,1,3,2,4,0,1,-2.0,51.0,,,,68.0
44,44,49,69,-1,1,3,2,5,0,0,,,,,,
45,45,51,65,1,1,3,2,4,0,1,-2.0,100.0,,,,65.0
46,46,52,67,-1,1,3,2,5,0,0,,,,,,
47,47,52,66,-1,1,3,2,5,0,0,,,,,,
48,48,53,67,-1,1,3,2,5,0,0,,,,,,
49,49,53,66,-1,1,3,2,5,0,0,,,,,,
50,50,55,71,-1,1,2,2,5,0,-1,,,,,,
51,51,55,66,-1,1,2,2,4,0,0,,,,,,
52,52,56,76,-1,1,1,2,4,0,-1,,,,,,
53,53,56,73,-1,1,1,2,4,0,-1,,,,,,
54,54,56,66,-1,1,1,2,3,0,0,,,,,,
55,55,56,69,-1,1,1,2,4,0,-1,,,,,,
56,56,56,66,-1,1,1,2,3,0,0,,,,,,
57,57,57,70,-1,1,1,2,4,0,-1,,,,,,
58,58,58,74,-1,1,2,1,4,0,-1,,,,,,
59,59,61,74,-1,1,1,1,2,0,0,,,,,,
60,60,61,72,-1,1,1,1,2,0,0,,,,,,
61,61,63,79,-1,1,1,1,2,0,0,,,,,,
62,62,63,77,-1,1,1,1,2,0,0,,,,,,
63,63,63,73,-1,1,1,1,2,0,0,,,,,,
64,64,63,76,-1,1,1,1,2,0,0,,,,,,
65,65,64,75,-1,1,1,1,2,0,0,,,,,,
66,66,64,79,-1,1,1,1,2,0,0,,,,,,
67,67,65,84,-1,1,1,1,2,0,0,,,,,,
68,68,67,80,1,1,1,1,1,0,1,-2.0,41.0,,,,80.0
69,69,68,85,-1,1,1,1,2,0,0,,,,,,
70,70,68,85,-1,1,1,1,2,0,0,,,,,,
71,71,69,81,1,1,1,1,1,0,1,-2.0,34.0,,,,81.0
72,72,71,86,-1,1,1,1,2,0,0,,,,,,
73,73,73,87,-1,1,1,1,2,0,0,,,,,,
