,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,0,12,1,1,5,0,0,0,5,2.0,32.0,11.0,11.0,1.0,
1,1,1,13,1,1,5,0,1,0,4,2.0,27.0,12.0,12.0,2.0,
2,2,2,11,1,1,5,0,0,0,5,2.0,47.0,10.0,10.0,0.0,
3,3,4,24,1,1,5,0,3,0,2,-2.0,46.0,,,,24.0
4,4,4,20,1,1,5,0,3,0,2,-2.0,25.0,,,,20.0
5,5,5,18,1,1,5,0,3,0,2,2.0,67.0,17.0,17.0,4.0,
6,6,5,13,1,1,5,0,2,0,3,2.0,39.0,12.0,12.0,3.0,
7,7,6,21,-1,1,5,0,6,0,-1,,,,,,
8,8,7,22,-1,1,5,0,6,0,-1,,,,,,
9,9,8,21,-1,1,5,0,6,0,-1,,,,,,
10,10,10,18,1,1,5,0,4,0,1,-2.0,43.0,,,,18.0
11,11,10,28,-1,1,5,0,8,0,-3,,,,,,
12,12,11,20,-1,1,4,0,5,0,-1,,,,,,
13,13,11,24,-1,1,4,0,6,0,-2,,,,,,
14,14,11,35,-1,1,4,0,7,0,-3,,,,,,
15,15,14,30,-1,1,1,0,4,0,-3,,,,,,
16,16,15,29,-1,1,1,0,4,0,-3,,,,,,
17,17,15,30,-1,1,1,0,4,0,-3,,,,,,
18,18,17,27,-1,1,1,0,4,0,-3,,,,,,
19,19,18,33,-1,1,0,0,3,0,-3,,,,,,
20,20,19,33,-1,1,0,0,2,0,-2,,,,,,
21,21,19,39,-1,1,0,0,2,0,-2,,,,,,
22,22,19,32,-1,1,0,0,2,0,-2,,,,,,
23,23,23,35,-1,1,0,0,1,0,-1,,,,,,
24,24,23,31,-1,1,0,0,1,0,-1,,,,,,
25,25,24,40,-1,1,0,0,1,0,-1,,,,,,
26,26,25,35,-1,1,0,0,0,0,0,,,,,,
27,27,26,39,-1,1,0,0,0,0,0,,,,,,
28,28,29,38,-1,1,0,0,0,0,0,,,,,,
29,29,30,43,-1,1,0,0,0,0,0,,,,,,
30,30,30,40,-1,1,0,0,0,0,0,,,,,,
31,31,31,45,-1,1,0,0,0,0,0,,,,,,
32,32,32,47,-1,1,0,0,0,0,0,,,,,,
33,33,33,50,1,1,0,2,0,0,2,2.0,37.0,49.0,49.0,1.0,
34,34,34,47,-1,1,0,0,0,0,0,,,,,,
35,35,34,46,-1,1,0,0,0,0,0,,,,,,
36,36,35,48,-1,1,0,0,0,0,0,,,,,,
37,37,35,50,1,1,0,2,0,0,2,2.0,37.0,49.0,49.0,2.0,
38,38,37,51,1,1,0,4,2,0,2,-2.0,41.0,,,,51.0
39,39,38,55,1,1,0,4,3,0,1,2.0,39.0,54.0,54.0,3.0,
40,40,39,55,1,1,0,4,3,0,1,-2.0,16.0,,,,55.0
41,41,39,50,1,1,0,2,0,0,2,-2.0,36.0,,,,50.0
42,42,41,50,1,1,1,2,0,0,3,-2.0,18.0,,,,50.0
43,43,42,63,-1,1,1,4,7,0,-2,,,,,,
44,44,43,59,-1,1,1,4,7,0,-2,,,,,,
45,45,44,54,-1,1,2,2,5,0,-1,,,,,,
46,46,44,65,-1,1,2,3,7,0,-2,,,,,,
47,47,44,58,-1,1,2,3,7,0,-2,,,,,,
48,48,46,55,-1,1,2,2,5,0,-1,,,,,,
49,49,50,65,-1,1,0,3,5,0,-2,,,,,,
50,50,50,63,-1,1,0,3,5,0,-2,,,,,,
51,51,51,64,-1,1,0,3,3,0,0,,,,,,
52,52,52,59,1,1,1,2,2,0,1,-2.0,62.0,,,,59.0
53,53,53,70,-1,1,1,2,3,0,0,,,,,,
54,54,53,72,-1,1,1,2,3,0,0,,,,,,
55,55,53,69,-1,1,1,2,3,0,0,,,,,,
56,56,54,64,-1,1,1,2,3,0,0,,,,,,
57,57,55,69,-1,1,0,2,2,0,0,,,,,,
58,58,58,73,1,1,1,1,1,0,1,-2.0,29.0,,,,73.0
59,59,59,73,1,1,1,1,1,0,1,-2.0,33.0,,,,73.0
60,60,60,75,-1,1,1,1,2,0,0,,,,,,
61,61,60,74,-1,1,1,1,2,0,0,,,,,,
62,62,61,72,1,1,1,1,0,0,2,-2.0,82.0,,,,72.0
63,63,62,77,-1,1,1,1,3,0,-1,,,,,,
64,64,62,75,-1,1,1,1,3,0,-1,,,,,,
65,65,63,76,-1,1,1,1,3,0,-1,,,,,,
66,66,64,74,-1,1,1,1,3,0,-1,,,,,,
67,67,64,75,-1,1,1,1,3,0,-1,,,,,,
68,68,65,84,-1,1,1,1,3,0,-1,,,,,,
69,69,65,78,-1,1,1,1,3,0,-1,,,,,,
70,70,67,80,-1,1,1,1,3,0,-1,,,,,,
71,71,68,83,-1,1,1,1,3,0,-1,,,,,,
72,72,68,84,-1,1,1,1,3,0,-1,,,,,,
73,73,70,86,-1,1,1,1,3,0,-1,,,,,,
