,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,1,17,1,5,2.0,50.0,1.0,1.0,0.0
1,1,1,12,1,4,2.0,33.0,1.0,1.0,1.0
2,2,10,25,1,3,2.0,34.0,10.0,10.0,2.0
3,3,11,31,1,2,2.0,46.0,11.0,11.0,3.0
4,4,13,30,1,1,2.0,36.0,13.0,13.0,4.0
5,5,16,28,-1,0,,,,,
6,6,17,31,-1,0,,,,,
7,7,19,34,-1,0,,,,,
8,8,19,36,-1,0,,,,,
9,9,20,31,-1,0,,,,,
10,10,21,29,-1,0,,,,,
11,11,21,30,-1,0,,,,,
12,12,23,37,-1,0,,,,,
13,13,23,38,-1,0,,,,,
14,14,27,41,-1,0,,,,,
15,15,27,39,-1,0,,,,,
16,16,28,50,-1,0,,,,,
17,17,28,43,-1,0,,,,,
18,18,30,43,-1,0,,,,,
19,19,32,46,-1,0,,,,,
20,20,32,48,-1,0,,,,,
21,21,32,47,-1,0,,,,,
22,22,33,45,-1,0,,,,,
23,23,34,43,-1,0,,,,,
24,24,34,47,-1,0,,,,,
25,25,34,49,-1,0,,,,,
26,26,37,48,-1,0,,,,,
27,27,40,56,-1,0,,,,,
28,28,42,51,-1,0,,,,,
29,29,42,54,-1,0,,,,,
30,30,44,61,-1,0,,,,,
31,31,45,56,1,1,2.0,47.0,45.0,45.0,1.0
32,32,45,60,-1,0,,,,,
33,33,46,60,-1,0,,,,,
34,34,46,65,-1,0,,,,,
35,35,47,59,-1,0,,,,,
36,36,47,56,-1,0,,,,,
37,37,48,64,-1,0,,,,,
38,38,52,68,-1,0,,,,,
39,39,52,70,-1,0,,,,,
40,40,52,71,-1,0,,,,,
41,41,52,59,-1,0,,,,,
42,42,53,65,-1,0,,,,,
43,43,54,69,-1,0,,,,,
44,44,56,75,-1,0,,,,,
45,45,57,76,-1,0,,,,,
46,46,57,71,-1,0,,,,,
47,47,58,77,-1,0,,,,,
48,48,59,74,1,1,2.0,65.0,59.0,59.0,2.0
49,49,61,74,-1,0,,,,,
50,50,65,79,-1,0,,,,,
51,51,66,81,1,1,2.0,19.0,66.0,66.0,4.0
52,52,67,81,-1,0,,,,,
53,53,69,88,-1,0,,,,,
54,54,69,88,-1,0,,,,,
55,55,72,85,-1,0,,,,,
56,56,73,93,-1,0,,,,,
57,57,75,86,-1,0,,,,,
58,58,75,85,-1,0,,,,,
59,59,76,86,-1,0,,,,,
60,60,78,92,1,1,2.0,18.0,78.0,78.0,0.0
61,61,79,87,-1,0,,,,,
62,62,79,98,-1,0,,,,,
63,63,80,97,-1,0,,,,,
64,64,83,90,-1,0,,,,,
65,65,84,95,-1,0,,,,,
66,66,84,97,-1,0,,,,,
67,67,85,95,-1,0,,,,,
68,68,85,102,-1,0,,,,,
69,69,85,98,-1,0,,,,,
