,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,3,12,1,1,5,0,0,0,5,2.0,62.0,11.0,11.0,0.0,
1,1,3,16,1,1,5,0,1,0,4,2.0,24.0,15.0,15.0,2.0,
2,2,4,17,1,1,5,0,2,0,3,2.0,38.0,16.0,16.0,3.0,
3,3,4,15,1,1,5,0,1,0,4,2.0,30.0,14.0,14.0,1.0,
4,4,4,18,1,1,5,0,4,0,1,-2.0,53.0,,,,18.0
5,5,5,19,-1,1,5,0,5,0,0,,,,,,
6,6,5,17,1,1,5,0,3,0,2,2.0,54.0,16.0,16.0,4.0,
7,7,8,24,-1,1,5,0,6,0,-1,,,,,,
8,8,9,20,-1,1,5,0,6,0,-1,,,,,,
9,9,10,21,-1,1,5,0,6,0,-1,,,,,,
10,10,10,23,-1,1,5,0,6,0,-1,,,,,,
11,11,11,24,-1,1,5,0,6,0,-1,,,,,,
12,12,12,23,-1,1,4,0,5,0,-1,,,,,,
13,13,14,33,-1,1,4,0,5,0,-1,,,,,,
14,14,15,32,-1,1,3,0,4,0,-1,,,,,,
15,15,16,26,-1,1,2,0,3,0,-1,,,,,,
16,16,17,30,-1,1,0,0,1,0,-1,,,,,,
17,17,18,30,-1,1,0,0,1,0,-1,,,,,,
18,18,18,32,-1,1,0,0,1,0,-1,,,,,,
19,19,22,34,-1,1,0,0,0,0,0,,,,,,
20,20,22,36,-1,1,0,0,0,0,0,,,,,,
21,21,22,41,-1,1,0,0,0,0,0,,,,,,
22,22,24,37,-1,1,0,0,0,0,0,,,,,,
23,23,24,39,-1,1,0,0,0,0,0,,,,,,
24,24,24,39,-1,1,0,0,0,0,0,,,,,,
25,25,26,42,-1,1,0,0,0,0,0,,,,,,
26,26,27,36,-1,1,0,0,0,0,0,,,,,,
27,27,27,43,-1,1,0,0,0,0,0,,,,,,
28,28,28,47,-1,1,0,0,0,0,0,,,,,,
29,29,29,44,-1,1,0,0,0,0,0,,,,,,
30,30,30,42,-1,1,0,0,0,0,0,,,,,,
31,31,31,46,-1,1,0,0,0,0,0,,,,,,
32,32,32,48,-1,1,0,0,0,0,0,,,,,,
33,33,33,48,-1,1,0,0,0,0,0,,,,,,
34,34,34,45,-1,1,0,0,0,0,0,,,,,,
35,35,34,54,1,1,0,3,0,0,3,-2.0,87.0,,,,54.0
36,36,34,54,1,1,0,3,0,1,2,-2.0,23.0,,,,54.0
37,37,35,48,-1,1,0,0,0,0,0,,,,,,
38,38,36,51,1,1,0,1,0,0,1,2.0,39.0,50.0,50.0,1.0,
39,39,37,46,-1,1,0,0,0,0,0,,,,,,
40,40,38,60,1,1,0,5,3,0,2,-2.0,31.0,,,,60.0
41,41,39,56,1,1,0,5,3,0,2,2.0,17.0,55.0,55.0,3.0,
42,42,39,54,1,1,0,3,1,0,2,-2.0,13.0,,,,54.0
43,43,40,56,1,1,1,4,4,0,1,-2.0,34.0,,,,56.0
44,44,41,52,1,1,1,1,1,0,1,2.0,41.0,51.0,51.0,2.0,
45,45,41,53,1,1,1,2,2,0,1,-2.0,37.0,,,,53.0
46,46,42,54,-1,1,1,2,3,0,0,,,,,,
47,47,42,57,-1,1,1,4,8,0,-3,,,,,,
48,48,44,54,-1,1,1,2,3,0,0,,,,,,
49,49,44,62,-1,1,1,4,9,0,-4,,,,,,
50,50,45,59,-1,1,2,3,8,0,-3,,,,,,
51,51,46,59,-1,1,2,3,8,0,-3,,,,,,
52,52,47,57,-1,1,2,3,8,0,-3,,,,,,
53,53,47,62,-1,1,2,3,9,0,-4,,,,,,
54,54,48,65,-1,1,2,3,9,0,-4,,,,,,
55,55,55,70,-1,1,1,2,3,0,0,,,,,,
56,56,57,69,1,1,0,2,1,0,1,-2.0,34.0,,,,69.0
57,57,57,74,-1,1,0,2,2,0,0,,,,,,
58,58,58,69,1,1,0,2,1,0,1,-2.0,30.0,,,,69.0
59,59,58,75,-1,1,0,2,3,0,-1,,,,,,
60,60,58,73,-1,1,0,2,3,0,-1,,,,,,
61,61,59,71,-1,1,0,2,3,0,-1,,,,,,
62,62,62,76,-1,1,0,2,2,0,0,,,,,,
63,63,63,78,-1,1,0,2,2,0,0,,,,,,
64,64,63,75,-1,1,0,2,2,0,0,,,,,,
65,65,65,82,-1,1,0,2,2,0,0,,,,,,
66,66,65,78,-1,1,0,2,2,0,0,,,,,,
67,67,65,83,-1,1,0,2,2,0,0,,,,,,
68,68,65,82,-1,1,0,2,2,0,0,,,,,,
69,69,66,76,-1,1,0,2,2,0,0,,,,,,
70,70,66,81,-1,1,0,2,2,0,0,,,,,,
71,71,68,80,-1,1,0,2,2,0,0,,,,,,
72,72,69,85,-1,1,0,2,2,0,0,,,,,,
73,73,70,84,1,1,0,2,0,0,2,2.0,19.0,83.0,83.0,3.0,
74,74,70,84,1,1,0,2,0,1,1,-2.0,20.0,,,,84.0
75,75,71,89,1,1,1,2,2,0,1,-2.0,83.0,,,,89.0
76,76,73,82,1,1,2,1,0,0,3,2.0,26.0,81.0,81.0,0.0,
77,77,74,88,-1,1,3,0,3,0,0,,,,,,
78,78,75,87,-1,1,3,0,3,0,0,,,,,,
79,79,76,84,1,1,3,0,1,0,2,-2.0,32.0,,,,84.0
80,80,78,94,-1,1,3,2,5,0,0,,,,,,
81,81,79,93,-1,1,3,2,5,0,0,,,,,,
82,82,80,98,-1,1,3,2,5,0,0,,,,,,
83,83,80,95,-1,1,3,2,5,0,0,,,,,,
84,84,80,93,-1,1,3,2,5,0,0,,,,,,
85,85,81,102,-1,1,3,2,5,0,0,,,,,,
86,86,82,92,-1,1,2,2,4,0,0,,,,,,
87,87,82,91,-1,1,2,2,4,0,0,,,,,,
88,88,82,98,-1,1,2,2,4,0,0,,,,,,
89,89,83,96,-1,1,2,2,4,0,0,,,,,,
90,90,83,96,-1,1,2,2,4,0,0,,,,,,
91,91,83,101,-1,1,2,2,4,0,0,,,,,,
