,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,2,18,1,5,2.0,49.0,2.0,2.0,0.0
1,1,6,24,1,4,2.0,39.0,6.0,6.0,1.0
2,2,6,18,1,3,2.0,47.0,6.0,6.0,2.0
3,3,7,19,1,2,2.0,26.0,7.0,7.0,3.0
4,4,8,16,1,1,2.0,70.0,8.0,8.0,4.0
5,5,8,21,-1,0,,,,,
6,6,13,22,-1,0,,,,,
7,7,13,28,-1,0,,,,,
8,8,13,29,-1,0,,,,,
9,9,14,28,-1,0,,,,,
10,10,14,29,-1,0,,,,,
11,11,16,31,-1,0,,,,,
12,12,16,34,-1,0,,,,,
13,13,16,30,-1,0,,,,,
14,14,18,36,-1,0,,,,,
15,15,19,32,-1,0,,,,,
16,16,23,34,-1,0,,,,,
17,17,25,36,-1,0,,,,,
18,18,26,43,-1,0,,,,,
19,19,28,40,-1,0,,,,,
20,20,28,44,-1,0,,,,,
21,21,28,46,-1,0,,,,,
22,22,29,43,-1,0,,,,,
23,23,30,41,-1,0,,,,,
24,24,33,48,-1,0,,,,,
25,25,35,48,-1,0,,,,,
26,26,35,53,-1,0,,,,,
27,27,36,48,-1,0,,,,,
28,28,39,51,-1,0,,,,,
29,29,40,54,-1,0,,,,,
30,30,40,54,-1,0,,,,,
31,31,41,52,-1,0,,,,,
32,32,41,54,-1,0,,,,,
33,33,41,56,-1,0,,,,,
34,34,42,56,-1,0,,,,,
35,35,42,51,-1,0,,,,,
36,36,42,55,-1,0,,,,,
37,37,43,56,-1,0,,,,,
38,38,45,58,1,1,2.0,30.0,45.0,45.0,3.0
39,39,45,53,-1,0,,,,,
40,40,48,60,-1,0,,,,,
41,41,49,68,-1,0,,,,,
42,42,51,69,-1,0,,,,,
43,43,52,71,-1,0,,,,,
44,44,55,71,-1,0,,,,,
45,45,56,69,-1,0,,,,,
46,46,57,76,-1,0,,,,,
47,47,57,69,-1,0,,,,,
48,48,57,72,-1,0,,,,,
49,49,57,72,-1,0,,,,,
50,50,58,71,-1,0,,,,,
51,51,59,71,-1,0,,,,,
52,52,61,74,-1,0,,,,,
53,53,62,77,-1,0,,,,,
54,54,62,74,-1,0,,,,,
55,55,65,78,1,2,2.0,35.0,65.0,65.0,1.0
56,56,69,82,1,1,2.0,31.0,69.0,69.0,0.0
57,57,69,81,-1,0,,,,,
58,58,70,87,-1,0,,,,,
59,59,70,84,-1,0,,,,,
60,60,71,79,-1,0,,,,,
61,61,71,87,-1,0,,,,,
62,62,72,86,-1,0,,,,,
63,63,73,89,-1,0,,,,,
64,64,73,87,-1,0,,,,,
65,65,73,85,-1,0,,,,,
66,66,74,91,-1,0,,,,,
67,67,74,85,-1,0,,,,,
68,68,74,86,-1,0,,,,,
69,69,74,88,-1,0,,,,,
70,70,75,93,-1,0,,,,,
71,71,76,86,-1,0,,,,,
72,72,76,89,-1,0,,,,,
73,73,77,91,-1,0,,,,,
74,74,77,92,-1,0,,,,,
75,75,78,88,-1,0,,,,,
76,76,79,95,-1,0,,,,,
77,77,82,96,-1,0,,,,,
78,78,86,100,1,1,2.0,36.0,86.0,86.0,2.0
79,79,86,99,-1,0,,,,,
80,80,87,99,-1,0,,,,,
81,81,87,105,-1,0,,,,,
82,82,87,109,-1,0,,,,,
