,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,0,18,1,1,5,0,0,0,5,2.0,61.0,17.0,17.0,4.0,
1,1,1,19,1,1,5,0,1,0,4,-2.0,51.0,,,,19.0
2,2,1,12,1,1,5,0,0,0,5,2.0,20.0,11.0,11.0,1.0,
3,3,1,13,1,1,5,0,1,0,4,2.0,21.0,12.0,12.0,2.0,
4,4,1,10,1,1,5,0,0,0,5,2.0,37.0,9.0,9.0,0.0,
5,5,3,20,-1,1,5,0,5,0,0,,,,,,
6,6,3,16,1,1,5,0,3,0,2,2.0,112.0,15.0,15.0,3.0,
7,7,8,21,-1,1,5,0,6,0,-1,,,,,,
8,8,9,21,-1,1,5,0,6,0,-1,,,,,,
9,9,10,20,-1,1,4,0,5,0,-1,,,,,,
10,10,10,24,-1,1,4,0,5,0,-1,,,,,,
11,11,12,24,-1,1,3,0,4,0,-1,,,,,,
12,12,12,26,-1,1,3,0,4,0,-1,,,,,,
13,13,12,23,-1,1,3,0,4,0,-1,,,,,,
14,14,14,28,-1,1,2,0,3,0,-1,,,,,,
15,15,15,34,-1,1,2,0,3,0,-1,,,,,,
16,16,19,32,-1,1,0,0,1,0,-1,,,,,,
17,17,20,40,-1,1,0,0,0,0,0,,,,,,
18,18,23,32,-1,1,0,0,0,0,0,,,,,,
19,19,23,37,-1,1,0,0,0,0,0,,,,,,
20,20,24,39,-1,1,0,0,0,0,0,,,,,,
21,21,24,44,-1,1,0,0,0,0,0,,,,,,
22,22,25,44,-1,1,0,0,0,0,0,,,,,,
23,23,25,39,-1,1,0,0,0,0,0,,,,,,
24,24,26,42,-1,1,0,0,0,0,0,,,,,,
25,25,29,50,1,1,0,2,0,0,2,-2.0,49.0,,,,50.0
26,26,30,46,-1,1,0,0,0,0,0,,,,,,
27,27,31,51,1,1,0,3,1,0,2,-2.0,27.0,,,,51.0
28,28,32,51,1,1,1,2,1,0,2,-2.0,37.0,,,,51.0
29,29,32,46,1,1,1,0,0,0,1,2.0,24.0,45.0,45.0,2.0,
30,30,33,48,1,1,1,1,1,0,1,-2.0,29.0,,,,48.0
31,31,33,44,1,1,1,0,0,0,1,2.0,51.0,43.0,43.0,1.0,
32,32,34,47,-1,1,2,0,2,0,0,,,,,,
33,33,36,54,-1,1,2,2,6,0,-2,,,,,,
34,34,38,53,-1,1,2,1,6,0,-3,,,,,,
