,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,2,14,1,5,2.0,122.0,2.0,2.0,0.0
1,1,2,12,1,4,2.0,33.0,2.0,2.0,1.0
2,2,3,15,1,3,2.0,31.0,3.0,3.0,2.0
3,3,3,18,1,2,2.0,13.0,3.0,3.0,3.0
4,4,4,19,1,1,2.0,38.0,4.0,4.0,4.0
5,5,5,28,-1,0,,,,,
6,6,5,19,-1,0,,,,,
7,7,5,19,-1,0,,,,,
8,8,7,22,-1,0,,,,,
9,9,8,24,-1,0,,,,,
10,10,11,26,-1,0,,,,,
11,11,11,26,-1,0,,,,,
12,12,12,27,-1,0,,,,,
13,13,14,27,-1,0,,,,,
14,14,14,30,-1,0,,,,,
15,15,15,30,-1,0,,,,,
16,16,16,28,-1,0,,,,,
17,17,17,29,-1,0,,,,,
18,18,18,27,-1,0,,,,,
19,19,18,31,-1,0,,,,,
20,20,19,26,-1,0,,,,,
21,21,20,31,-1,0,,,,,
22,22,21,30,-1,0,,,,,
23,23,23,35,-1,0,,,,,
24,24,24,37,-1,0,,,,,
25,25,26,41,-1,0,,,,,
26,26,28,44,-1,0,,,,,
27,27,28,43,-1,0,,,,,
28,28,28,39,-1,0,,,,,
29,29,29,47,-1,0,,,,,
30,30,33,49,1,1,2.0,21.0,33.0,33.0,3.0
31,31,35,49,-1,0,,,,,
32,32,35,50,-1,0,,,,,
33,33,35,49,-1,0,,,,,
34,34,39,50,-1,0,,,,,
35,35,40,55,-1,0,,,,,
36,36,46,68,1,2,2.0,55.0,46.0,46.0,1.0
37,37,47,63,1,1,2.0,44.0,47.0,47.0,2.0
38,38,47,58,-1,0,,,,,
39,39,47,57,-1,0,,,,,
40,40,49,68,-1,0,,,,,
41,41,49,67,-1,0,,,,,
42,42,49,65,-1,0,,,,,
43,43,49,65,-1,0,,,,,
44,44,55,66,-1,0,,,,,
45,45,56,73,-1,0,,,,,
46,46,56,67,-1,0,,,,,
47,47,57,68,1,1,2.0,33.0,57.0,57.0,4.0
48,48,57,70,-1,0,,,,,
49,49,58,62,-1,0,,,,,
50,50,58,75,-1,0,,,,,
51,51,59,70,-1,0,,,,,
52,52,62,78,-1,0,,,,,
53,53,65,80,-1,0,,,,,
54,54,67,83,-1,0,,,,,
55,55,68,83,-1,0,,,,,
56,56,68,88,-1,0,,,,,
57,57,69,82,-1,0,,,,,
58,58,69,83,-1,0,,,,,
59,59,69,82,-1,0,,,,,
60,60,70,86,1,1,2.0,42.0,70.0,70.0,3.0
61,61,70,82,-1,0,,,,,
62,62,70,87,-1,0,,,,,
63,63,70,80,-1,0,,,,,
64,64,70,82,-1,0,,,,,
65,65,73,86,-1,0,,,,,
66,66,74,84,-1,0,,,,,
67,67,77,88,-1,0,,,,,
68,68,78,95,-1,0,,,,,
69,69,78,91,-1,0,,,,,
