,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
139,139,138,154,-1,1,4,0,4,0,0,,,,,,
140,140,138,151,-1,1,4,0,4,0,0,,,,,,
141,141,139,154,-1,1,4,0,4,0,0,,,,,,
142,142,139,163,1,1,4,1,4,0,1,-2.0,30.0,,,,163.0
143,143,140,159,-1,1,4,0,4,0,0,,,,,,
144,144,141,152,-1,1,4,0,4,0,0,,,,,,
145,145,141,160,-1,1,4,0,4,0,0,,,,,,
146,146,142,150,-1,1,4,0,4,0,0,,,,,,
147,147,142,150,-1,1,4,0,4,0,0,,,,,,
148,148,142,153,-1,1,4,0,4,0,0,,,,,,
149,149,142,154,-1,1,4,0,4,0,0,,,,,,
150,150,146,167,1,1,3,1,2,0,2,-2.0,25.0,,,,167.0
151,151,147,166,1,1,3,1,2,0,2,-2.0,38.0,,,,166.0
152,152,148,164,1,1,3,1,2,0,2,-2.0,34.0,,,,164.0
153,153,150,165,1,1,3,1,2,0,2,-2.0,42.0,,,,165.0
154,154,151,171,-1,1,3,1,5,0,-1,,,,,,
155,155,153,168,-1,1,3,1,5,0,-1,,,,,,
156,156,153,164,1,1,3,1,1,0,3,-2.0,42.0,,,,164.0
157,157,153,163,1,1,3,1,0,0,4,-2.0,54.0,,,,163.0
158,158,157,173,-1,1,3,1,7,0,-3,,,,,,
159,159,158,172,-1,1,3,1,7,0,-3,,,,,,
160,160,159,176,-1,1,3,1,7,0,-3,,,,,,
161,161,161,178,-1,1,3,1,7,0,-3,,,,,,
162,162,161,176,-1,1,3,1,7,0,-3,,,,,,
163,163,163,179,-1,1,3,1,7,0,-3,,,,,,
164,164,164,180,-1,1,3,1,5,0,-1,,,,,,
165,165,167,180,1,1,3,1,1,0,3,-2.0,31.0,,,,180.0
166,169,169,179,1,1,3,1,0,0,4,-2.0,62.0,,,,179.0
