,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
47,47,61,75,-1,0,,,,,
48,48,62,80,-1,0,,,,,
49,49,62,76,-1,0,,,,,
50,50,62,78,-1,0,,,,,
51,51,64,75,-1,0,,,,,
52,52,65,77,-1,0,,,,,
53,53,66,79,-1,0,,,,,
54,54,67,75,-1,0,,,,,
55,55,67,83,-1,0,,,,,
56,56,67,80,-1,0,,,,,
57,57,68,76,-1,0,,,,,
58,58,69,84,1,1,2.0,55.0,69.0,69.0,0.0
59,59,73,86,1,1,2.0,28.0,73.0,73.0,2.0
60,60,74,86,-1,0,,,,,
61,61,76,90,-1,0,,,,,
62,62,77,88,-1,0,,,,,
63,63,77,96,-1,0,,,,,
64,64,78,85,-1,0,,,,,
65,65,78,94,-1,0,,,,,
66,66,79,96,-1,0,,,,,
67,67,80,98,-1,0,,,,,
68,68,80,94,-1,0,,,,,
69,69,81,94,-1,0,,,,,
70,70,81,97,-1,0,,,,,
71,71,82,99,-1,0,,,,,
72,72,85,97,1,1,2.0,24.0,85.0,85.0,3.0
73,73,89,101,-1,0,,,,,
74,74,89,101,-1,0,,,,,
75,75,90,108,-1,0,,,,,
76,76,91,110,-1,0,,,,,
77,77,92,103,-1,0,,,,,
78,78,92,111,-1,0,,,,,
79,79,92,106,-1,0,,,,,
80,80,94,106,-1,0,,,,,
81,81,95,111,-1,0,,,,,
82,82,96,115,-1,0,,,,,
83,83,97,109,-1,0,,,,,
84,84,97,107,-1,0,,,,,
85,85,98,107,-1,0,,,,,
86,86,99,116,-1,0,,,,,
87,87,100,112,-1,0,,,,,
88,88,100,115,-1,0,,,,,
89,89,101,112,-1,0,,,,,
90,90,108,125,-1,0,,,,,
91,91,110,123,-1,0,,,,,
92,92,111,120,-1,0,,,,,
93,93,112,127,-1,0,,,,,
94,94,112,123,-1,0,,,,,
95,95,112,125,-1,0,,,,,
96,96,114,127,1,1,2.0,32.0,114.0,114.0,2.0
97,97,115,134,-1,0,,,,,
98,98,115,134,-1,0,,,,,
99,99,116,128,-1,0,,,,,
100,100,120,132,-1,0,,,,,
101,101,120,138,-1,0,,,,,
102,102,121,137,1,1,2.0,49.0,121.0,121.0,3.0
103,103,121,133,-1,0,,,,,
104,104,121,136,-1,0,,,,,
105,105,121,140,-1,0,,,,,
106,106,122,139,-1,0,,,,,
107,107,124,133,-1,0,,,,,
108,108,124,145,-1,0,,,,,
109,109,125,143,-1,0,,,,,
110,110,130,143,1,1,2.0,74.0,130.0,130.0,1.0
111,111,130,148,-1,0,,,,,
112,112,132,146,-1,0,,,,,
113,113,133,149,-1,0,,,,,
114,114,133,150,-1,0,,,,,
115,115,133,143,-1,0,,,,,
116,116,133,146,-1,0,,,,,
117,117,135,144,-1,0,,,,,
118,118,137,146,-1,0,,,,,
119,119,138,153,-1,0,,,,,
120,120,139,154,-1,0,,,,,
121,121,139,159,-1,0,,,,,
122,122,139,151,-1,0,,,,,
123,123,140,159,-1,0,,,,,
124,124,140,154,-1,0,,,,,
125,125,143,158,-1,0,,,,,
126,126,143,152,-1,0,,,,,
127,127,146,166,-1,0,,,,,
128,128,147,158,-1,0,,,,,
129,129,147,159,-1,0,,,,,
130,130,148,164,-1,0,,,,,
131,131,150,168,-1,0,,,,,
132,132,150,172,-1,0,,,,,
133,133,151,167,-1,0,,,,,
134,134,151,164,-1,0,,,,,
135,135,152,157,-1,0,,,,,
136,136,152,171,-1,0,,,,,
137,137,153,171,-1,0,,,,,
138,138,154,163,-1,0,,,,,
139,139,154,166,-1,0,,,,,
140,140,157,173,-1,0,,,,,
141,141,158,170,-1,0,,,,,
142,142,159,170,1,1,2.0,44.0,159.0,159.0,0.0
143,143,159,180,-1,0,,,,,
144,144,160,173,-1,0,,,,,
145,145,160,172,-1,0,,,,,
146,146,163,175,-1,0,,,,,
147,147,164,173,-1,0,,,,,
148,148,165,179,-1,0,,,,,
149,149,165,173,-1,0,,,,,
150,150,166,182,-1,0,,,,,
151,151,166,179,-1,0,,,,,
152,152,166,180,-1,0,,,,,
153,154,168,182,-1,0,,,,,
