,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,1,14,1,5,2.0,12.0,1.0,1.0,0.0
1,1,4,17,1,4,2.0,23.0,4.0,4.0,1.0
2,2,5,19,1,3,2.0,23.0,5.0,5.0,2.0
3,3,6,20,1,2,2.0,21.0,6.0,6.0,3.0
4,4,7,16,1,1,2.0,27.0,7.0,7.0,4.0
5,5,8,19,-1,0,,,,,
6,6,9,23,-1,0,,,,,
7,7,10,26,-1,0,,,,,
8,8,11,27,-1,0,,,,,
9,9,12,28,-1,0,,,,,
10,10,13,27,-1,0,,,,,
11,11,14,34,-1,0,,,,,
12,12,16,29,-1,0,,,,,
13,13,16,30,-1,0,,,,,
14,14,18,34,-1,0,,,,,
15,15,18,35,-1,0,,,,,
16,16,18,31,-1,0,,,,,
17,17,19,36,-1,0,,,,,
18,18,19,32,-1,0,,,,,
19,19,22,38,-1,0,,,,,
20,20,22,29,-1,0,,,,,
21,21,25,33,-1,0,,,,,
22,22,26,45,-1,0,,,,,
23,23,28,38,-1,0,,,,,
24,24,30,45,-1,0,,,,,
25,25,31,43,-1,0,,,,,
26,26,32,43,-1,0,,,,,
27,27,35,48,-1,0,,,,,
28,28,36,55,-1,0,,,,,
29,29,37,51,-1,0,,,,,
30,30,38,57,-1,0,,,,,
31,31,40,56,1,1,2.0,67.0,40.0,40.0,0.0
32,32,40,54,-1,0,,,,,
33,33,41,55,1,1,2.0,23.0,41.0,41.0,1.0
34,34,41,52,-1,0,,,,,
35,35,42,48,1,1,2.0,63.0,42.0,42.0,2.0
36,36,43,56,1,1,2.0,27.0,43.0,43.0,3.0
37,37,43,57,-1,0,,,,,
38,38,45,63,-1,0,,,,,
39,39,45,60,-1,0,,,,,
40,40,45,62,-1,0,,,,,
41,41,46,65,-1,0,,,,,
42,42,46,65,-1,0,,,,,
43,43,47,64,-1,0,,,,,
44,44,48,58,-1,0,,,,,
45,45,49,62,-1,0,,,,,
46,46,49,60,-1,0,,,,,
47,47,50,68,-1,0,,,,,
