,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
0,0,0,14,1,1,5,0,0,0,5,2.0,30.0,13.0,13.0,2.0,
1,1,2,14,1,1,5,0,0,0,5,2.0,39.0,13.0,13.0,3.0,
2,2,2,15,1,1,5,0,2,0,3,2.0,17.0,14.0,14.0,4.0,
3,3,2,16,1,1,5,0,3,0,2,-2.0,21.0,,,,16.0
4,4,2,12,1,1,5,0,0,0,5,2.0,60.0,11.0,11.0,0.0,
5,5,3,13,1,1,5,0,1,0,4,2.0,44.0,12.0,12.0,1.0,
6,6,3,20,-1,1,5,0,6,0,-1,,,,,,
7,7,3,16,-1,1,5,0,5,0,0,,,,,,
8,8,4,15,1,1,5,0,4,0,1,-2.0,14.0,,,,15.0
9,9,4,21,-1,1,5,0,7,0,-2,,,,,,
10,10,8,26,-1,1,5,0,7,0,-2,,,,,,
11,11,9,26,-1,1,5,0,7,0,-2,,,,,,
12,12,12,28,-1,1,4,0,6,0,-2,,,,,,
13,13,12,22,-1,1,4,0,6,0,-2,,,,,,
14,14,13,31,-1,1,3,0,5,0,-2,,,,,,
15,15,13,28,-1,1,3,0,5,0,-2,,,,,,
16,16,15,33,-1,1,0,0,2,0,-2,,,,,,
17,17,16,30,-1,1,0,0,1,0,-1,,,,,,
18,18,20,27,-1,1,0,0,0,0,0,,,,,,
19,19,21,44,-1,1,0,0,0,0,0,,,,,,
20,20,21,31,-1,1,0,0,0,0,0,,,,,,
21,21,23,39,-1,1,0,0,0,0,0,,,,,,
22,22,24,37,-1,1,0,0,0,0,0,,,,,,
23,23,24,35,-1,1,0,0,0,0,0,,,,,,
24,24,28,39,-1,1,0,0,0,0,0,,,,,,
25,25,30,45,-1,1,0,0,0,0,0,,,,,,
26,26,31,43,-1,1,0,0,0,0,0,,,,,,
27,27,31,46,-1,1,0,0,0,0,0,,,,,,
28,28,36,55,1,1,1,4,0,0,5,2.0,41.0,54.0,54.0,3.0,
29,29,36,47,1,1,1,0,0,0,1,2.0,27.0,46.0,46.0,4.0,
30,30,36,46,1,1,1,0,0,0,1,2.0,61.0,45.0,45.0,2.0,
31,31,39,52,1,1,1,4,2,0,3,-2.0,35.0,,,,52.0
32,32,39,55,1,1,1,4,3,0,2,-2.0,82.0,,,,55.0
33,33,40,59,-1,1,1,4,5,0,0,,,,,,
34,34,41,52,1,1,1,4,2,0,3,-2.0,34.0,,,,52.0
35,35,41,55,1,1,1,4,4,0,1,-2.0,37.0,,,,55.0
36,36,52,64,-1,1,0,3,5,0,-2,,,,,,
37,37,53,64,-1,1,1,2,3,0,0,,,,,,
38,38,54,66,-1,1,1,2,3,0,0,,,,,,
39,39,55,72,-1,1,0,2,2,0,0,,,,,,
40,40,56,66,1,1,0,2,0,0,2,2.0,37.0,65.0,65.0,1.0,
41,41,56,74,1,1,0,2,1,0,1,2.0,26.0,74.0,74.0,0.0,
42,42,56,73,1,1,0,2,1,0,1,-2.0,45.0,,,,73.0
43,43,58,73,1,1,1,1,1,0,1,-2.0,27.0,,,,73.0
44,44,59,71,1,1,1,1,1,0,1,-2.0,27.0,,,,71.0
45,45,60,71,1,1,1,1,1,0,1,-2.0,26.0,,,,71.0
46,46,61,80,-1,1,1,1,6,0,-4,,,,,,
47,47,62,71,1,1,1,1,1,0,1,-2.0,48.0,,,,71.0
48,48,62,76,-1,1,1,1,7,0,-5,,,,,,
49,49,64,77,-1,1,1,1,7,0,-5,,,,,,
50,50,65,76,-1,1,1,1,7,0,-5,,,,,,
51,51,65,85,-1,1,1,3,7,0,-3,,,,,,
52,52,67,78,-1,1,0,1,6,0,-5,,,,,,
53,53,70,86,-1,1,0,3,6,0,-3,,,,,,
54,54,71,89,-1,1,0,3,6,0,-3,,,,,,
55,55,73,88,-1,1,1,2,3,0,0,,,,,,
56,56,73,84,-1,1,1,1,3,0,-1,,,,,,
57,57,73,90,-1,1,1,2,3,0,0,,,,,,
58,58,75,86,1,1,1,1,0,0,2,-2.0,28.0,,,,86.0
59,59,75,95,1,1,1,2,1,0,2,-2.0,28.0,,,,95.0
60,60,76,86,1,1,1,1,0,0,2,-2.0,37.0,,,,86.0
61,61,79,94,1,1,1,2,2,0,1,-2.0,27.0,,,,94.0
62,62,79,94,-1,1,1,2,2,1,0,,,,,,
63,63,80,94,1,1,1,2,2,0,1,-2.0,66.0,,,,94.0
64,64,82,93,1,1,1,2,2,0,1,-2.0,33.0,,,,93.0
65,65,83,95,-1,1,1,2,5,0,-2,,,,,,
66,66,84,100,-1,1,1,2,6,0,-3,,,,,,
67,67,84,104,-1,1,1,3,6,0,-2,,,,,,
68,68,84,103,-1,1,1,2,6,0,-3,,,,,,
69,69,85,101,-1,1,1,2,6,0,-3,,,,,,
70,70,85,97,-1,1,1,2,6,0,-3,,,,,,
71,71,88,104,-1,1,1,3,4,0,0,,,,,,
72,72,88,100,-1,1,1,2,4,0,-1,,,,,,
73,73,89,101,-1,1,1,2,4,0,-1,,,,,,
74,74,90,106,-1,1,1,3,4,0,0,,,,,,
75,75,90,106,-1,1,1,3,4,0,0,,,,,,
76,76,92,104,-1,1,1,3,4,0,0,,,,,,
77,77,94,105,1,1,1,3,3,0,1,2.0,21.0,104.0,104.0,1.0,
78,78,94,104,1,1,1,3,3,0,1,2.0,65.0,103.0,103.0,0.0,
79,79,95,109,1,1,1,3,3,0,1,-2.0,55.0,,,,109.0
80,80,95,112,1,1,1,4,4,0,1,-2.0,104.0,,,,112.0
81,81,96,108,1,1,2,2,2,0,2,2.0,31.0,107.0,107.0,2.0,
82,82,98,113,-1,1,2,3,5,0,0,,,,,,
