,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,0,14,1,5,2.0,30.0,0.0,0.0,0.0
1,1,2,14,1,4,2.0,39.0,2.0,2.0,1.0
2,2,2,15,1,3,2.0,17.0,2.0,2.0,2.0
3,3,2,16,1,2,2.0,21.0,2.0,2.0,3.0
4,4,2,12,1,1,2.0,60.0,2.0,2.0,4.0
5,5,3,13,-1,0,,,,,
6,6,3,20,-1,0,,,,,
7,7,3,16,-1,0,,,,,
8,8,4,15,-1,0,,,,,
9,9,4,21,-1,0,,,,,
10,10,8,26,-1,0,,,,,
11,11,9,26,-1,0,,,,,
12,12,12,28,-1,0,,,,,
13,13,12,22,-1,0,,,,,
14,14,13,31,-1,0,,,,,
15,15,13,28,-1,0,,,,,
16,16,15,33,-1,0,,,,,
17,17,16,30,-1,0,,,,,
18,18,20,27,-1,0,,,,,
19,19,21,44,-1,0,,,,,
20,20,21,31,-1,0,,,,,
21,21,23,39,-1,0,,,,,
22,22,24,37,-1,0,,,,,
23,23,24,35,-1,0,,,,,
24,24,28,39,-1,0,,,,,
25,25,30,45,-1,0,,,,,
26,26,31,43,-1,0,,,,,
27,27,31,46,-1,0,,,,,
28,28,36,55,1,1,2.0,41.0,36.0,36.0,2.0
29,29,36,47,-1,0,,,,,
30,30,36,46,-1,0,,,,,
31,31,39,52,1,1,2.0,35.0,39.0,39.0,3.0
32,32,39,55,-1,0,,,,,
33,33,40,59,-1,0,,,,,
34,34,41,52,-1,0,,,,,
35,35,41,55,-1,0,,,,,
36,36,52,64,-1,0,,,,,
37,37,53,64,1,1,2.0,25.0,53.0,53.0,0.0
38,38,54,66,-1,0,,,,,
39,39,55,72,-1,0,,,,,
40,40,56,66,-1,0,,,,,
41,41,56,74,-1,0,,,,,
42,42,56,73,-1,0,,,,,
43,43,58,73,-1,0,,,,,
44,44,59,71,-1,0,,,,,
45,45,60,71,-1,0,,,,,
46,46,61,80,-1,0,,,,,
47,47,62,71,-1,0,,,,,
48,48,62,76,-1,0,,,,,
49,49,64,77,-1,0,,,,,
50,50,65,76,-1,0,,,,,
51,51,65,85,-1,0,,,,,
52,52,67,78,-1,0,,,,,
53,53,70,86,-1,0,,,,,
54,54,71,89,-1,0,,,,,
55,55,73,88,1,1,2.0,30.0,73.0,73.0,1.0
56,56,73,84,-1,0,,,,,
57,57,73,90,-1,0,,,,,
58,58,75,86,-1,0,,,,,
59,59,75,95,-1,0,,,,,
60,60,76,86,-1,0,,,,,
61,61,79,94,-1,0,,,,,
62,62,79,94,-1,0,,,,,
63,63,80,94,-1,0,,,,,
64,64,82,93,-1,0,,,,,
65,65,83,95,-1,0,,,,,
66,66,84,100,-1,0,,,,,
67,67,84,104,-1,0,,,,,
68,68,84,103,-1,0,,,,,
69,69,85,101,-1,0,,,,,
70,70,85,97,-1,0,,,,,
71,71,88,104,1,1,2.0,42.0,88.0,88.0,3.0
72,72,88,100,-1,0,,,,,
73,73,89,101,-1,0,,,,,
74,74,90,106,-1,0,,,,,
75,75,90,106,-1,0,,,,,
76,76,92,104,-1,0,,,,,
77,77,94,105,-1,0,,,,,
78,78,94,104,-1,0,,,,,
79,79,95,109,-1,0,,,,,
80,80,95,112,-1,0,,,,,
81,81,96,108,1,1,2.0,31.0,96.0,96.0,0.0
82,82,98,113,-1,0,,,,,
83,83,98,109,-1,0,,,,,
84,84,100,112,-1,0,,,,,
85,85,101,117,-1,0,,,,,
86,86,102,116,-1,0,,,,,
87,87,103,121,-1,0,,,,,
88,88,103,120,-1,0,,,,,
89,89,105,117,-1,0,,,,,
90,90,105,113,-1,0,,,,,
91,91,106,121,-1,0,,,,,
92,92,108,126,-1,0,,,,,
93,93,110,127,-1,0,,,,,
94,94,110,117,-1,0,,,,,
95,95,112,123,-1,0,,,,,
96,96,115,126,-1,0,,,,,
97,97,116,128,-1,0,,,,,
98,98,116,128,-1,0,,,,,
