,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,0,16,1,5,2.0,30.0,0.0,0.0,0.0
1,1,4,15,1,4,2.0,49.0,4.0,4.0,1.0
2,2,5,19,1,3,2.0,30.0,5.0,5.0,2.0
3,3,5,19,1,2,2.0,32.0,5.0,5.0,3.0
4,4,6,20,1,1,2.0,25.0,6.0,6.0,4.0
5,5,7,24,-1,0,,,,,
6,6,9,20,-1,0,,,,,
7,7,9,16,-1,0,,,,,
8,8,11,28,-1,0,,,,,
9,9,13,29,-1,0,,,,,
10,10,14,28,-1,0,,,,,
11,11,14,27,-1,0,,,,,
12,12,19,29,-1,0,,,,,
13,13,20,33,-1,0,,,,,
14,14,20,30,-1,0,,,,,
15,15,20,36,-1,0,,,,,
16,16,21,30,-1,0,,,,,
17,17,22,33,-1,0,,,,,
18,18,22,37,-1,0,,,,,
19,19,22,34,-1,0,,,,,
20,20,23,38,-1,0,,,,,
21,21,25,42,-1,0,,,,,
22,22,26,39,-1,0,,,,,
23,23,26,36,-1,0,,,,,
24,24,27,44,-1,0,,,,,
25,25,28,45,-1,0,,,,,
26,26,29,42,-1,0,,,,,
27,27,29,47,-1,0,,,,,
28,28,30,43,-1,0,,,,,
29,29,30,42,-1,0,,,,,
30,30,30,47,-1,0,,,,,
31,31,31,47,-1,0,,,,,
32,32,31,45,-1,0,,,,,
33,33,32,47,-1,0,,,,,
34,34,35,46,-1,0,,,,,
35,35,36,54,-1,0,,,,,
36,36,38,58,-1,0,,,,,
37,37,38,50,-1,0,,,,,
38,38,41,59,-1,0,,,,,
39,39,42,54,-1,0,,,,,
40,40,42,50,-1,0,,,,,
41,41,43,52,-1,0,,,,,
42,42,44,55,-1,0,,,,,
43,43,44,53,-1,0,,,,,
44,44,45,57,1,1,2.0,103.0,45.0,45.0,4.0
45,45,46,64,-1,0,,,,,
46,46,47,61,-1,0,,,,,
47,47,47,57,-1,0,,,,,
48,48,48,65,-1,0,,,,,
49,49,50,63,1,1,2.0,31.0,50.0,50.0,0.0
50,50,51,59,1,1,2.0,41.0,51.0,51.0,2.0
51,51,53,70,-1,0,,,,,
52,52,53,65,-1,0,,,,,
53,53,55,71,-1,0,,,,,
54,54,56,69,-1,0,,,,,
55,55,56,73,-1,0,,,,,
56,56,56,73,-1,0,,,,,
57,57,57,71,-1,0,,,,,
58,58,57,71,-1,0,,,,,
59,59,59,69,-1,0,,,,,
60,60,59,72,-1,0,,,,,
61,61,59,72,-1,0,,,,,
62,62,60,74,-1,0,,,,,
63,63,60,78,-1,0,,,,,
64,64,64,76,1,1,2.0,41.0,64.0,64.0,1.0
65,65,65,78,-1,0,,,,,
66,66,67,84,-1,0,,,,,
67,67,68,81,-1,0,,,,,
68,68,70,81,-1,0,,,,,
69,69,70,87,-1,0,,,,,
70,70,73,87,-1,0,,,,,
71,71,74,83,-1,0,,,,,
72,72,75,97,-1,0,,,,,
73,73,75,87,-1,0,,,,,
74,74,77,92,-1,0,,,,,
75,75,80,93,-1,0,,,,,
76,76,80,97,-1,0,,,,,
77,77,80,95,-1,0,,,,,
78,78,80,97,-1,0,,,,,
79,79,81,93,-1,0,,,,,
80,80,82,94,-1,0,,,,,
81,81,82,97,-1,0,,,,,
82,82,83,102,-1,0,,,,,
83,83,84,100,-1,0,,,,,
84,84,85,97,-1,0,,,,,
85,85,89,99,-1,0,,,,,
86,86,90,104,-1,0,,,,,
87,87,92,113,-1,0,,,,,
88,88,92,107,-1,0,,,,,
89,89,93,104,-1,0,,,,,
90,90,93,102,-1,0,,,,,
91,91,95,115,-1,0,,,,,
92,92,97,114,-1,0,,,,,
93,93,97,114,-1,0,,,,,
94,94,99,119,-1,0,,,,,
95,95,99,114,-1,0,,,,,
96,96,99,118,-1,0,,,,,
97,97,100,111,1,1,2.0,60.0,100.0,100.0,0.0
98,98,101,111,-1,0,,,,,
99,99,102,115,-1,0,,,,,
