,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
90,90,96,106,-1,0,,,,,
91,91,96,108,-1,0,,,,,
92,92,99,115,1,1,2.0,34.0,99.0,99.0,0.0
93,93,100,115,-1,0,,,,,
94,94,100,114,-1,0,,,,,
95,95,105,118,-1,0,,,,,
96,96,108,120,-1,0,,,,,
97,97,109,124,-1,0,,,,,
98,98,109,126,-1,0,,,,,
99,99,110,124,-1,0,,,,,
100,100,111,121,-1,0,,,,,
101,101,111,130,-1,0,,,,,
102,102,113,127,-1,0,,,,,
103,103,114,124,-1,0,,,,,
104,104,119,136,-1,0,,,,,
105,105,121,134,-1,0,,,,,
106,106,122,132,-1,0,,,,,
107,107,122,142,-1,0,,,,,
108,108,124,137,1,1,2.0,43.0,124.0,124.0,1.0
109,109,125,136,-1,0,,,,,
110,110,125,139,-1,0,,,,,
111,111,125,133,-1,0,,,,,
112,112,125,137,-1,0,,,,,
113,113,126,141,-1,0,,,,,
114,114,127,140,-1,0,,,,,
115,115,129,137,-1,0,,,,,
116,116,129,141,-1,0,,,,,
117,117,129,149,-1,0,,,,,
118,118,130,146,-1,0,,,,,
119,119,131,146,1,1,2.0,29.0,131.0,131.0,2.0
120,120,131,140,-1,0,,,,,
121,121,132,153,-1,0,,,,,
122,122,133,147,-1,0,,,,,
123,123,134,148,-1,0,,,,,
124,124,135,152,-1,0,,,,,
125,125,136,152,-1,0,,,,,
126,126,136,153,-1,0,,,,,
127,127,136,147,-1,0,,,,,
128,128,137,152,-1,0,,,,,
129,129,139,156,-1,0,,,,,
130,130,139,152,-1,0,,,,,
131,131,140,151,-1,0,,,,,
132,132,141,152,-1,0,,,,,
133,133,142,153,-1,0,,,,,
134,134,144,157,-1,0,,,,,
135,135,148,163,-1,0,,,,,
136,136,150,160,-1,0,,,,,
137,137,150,158,-1,0,,,,,
138,138,150,160,-1,0,,,,,
139,139,151,163,-1,0,,,,,
140,140,153,166,-1,0,,,,,
141,141,153,169,-1,0,,,,,
142,142,153,169,-1,0,,,,,
143,143,153,163,-1,0,,,,,
144,144,154,168,1,1,2.0,37.0,154.0,154.0,0.0
145,145,155,170,-1,0,,,,,
146,146,156,173,-1,0,,,,,
147,147,157,170,-1,0,,,,,
148,148,159,171,-1,0,,,,,
149,149,159,172,-1,0,,,,,
150,150,159,172,-1,0,,,,,
151,151,160,175,-1,0,,,,,
152,153,160,175,-1,0,,,,,
153,154,163,178,-1,0,,,,,
154,155,165,179,-1,0,,,,,
155,156,167,180,-1,0,,,,,
156,158,169,180,-1,0,,,,,
157,161,171,180,-1,0,,,,,
