,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,1,12,1,5,2.0,36.0,1.0,1.0,0.0
1,1,2,18,1,4,2.0,137.0,2.0,2.0,1.0
2,2,2,12,1,3,2.0,43.0,2.0,2.0,2.0
3,3,2,17,1,2,2.0,42.0,2.0,2.0,3.0
4,4,2,16,1,1,2.0,19.0,2.0,2.0,4.0
5,5,4,21,-1,0,,,,,
6,6,5,16,-1,0,,,,,
7,7,6,12,-1,0,,,,,
8,8,6,16,-1,0,,,,,
9,9,8,22,-1,0,,,,,
10,10,10,24,-1,0,,,,,
11,11,10,25,-1,0,,,,,
12,12,12,23,-1,0,,,,,
13,13,12,30,-1,0,,,,,
14,14,13,22,-1,0,,,,,
15,15,15,28,-1,0,,,,,
16,16,15,28,-1,0,,,,,
17,17,15,32,-1,0,,,,,
18,18,15,27,-1,0,,,,,
19,19,16,27,-1,0,,,,,
20,20,16,31,-1,0,,,,,
21,21,17,23,-1,0,,,,,
22,22,17,36,-1,0,,,,,
23,23,19,30,-1,0,,,,,
24,24,19,32,-1,0,,,,,
25,25,19,35,-1,0,,,,,
26,26,20,36,-1,0,,,,,
27,27,21,33,-1,0,,,,,
28,28,21,28,-1,0,,,,,
29,29,22,39,-1,0,,,,,
30,30,22,37,-1,0,,,,,
31,31,22,35,-1,0,,,,,
32,32,22,40,-1,0,,,,,
33,33,23,35,-1,0,,,,,
34,34,24,40,-1,0,,,,,
35,35,24,46,-1,0,,,,,
36,36,26,38,-1,0,,,,,
37,37,28,45,-1,0,,,,,
38,38,28,46,-1,0,,,,,
39,39,29,47,-1,0,,,,,
40,40,30,44,-1,0,,,,,
41,41,30,41,-1,0,,,,,
42,42,32,48,-1,0,,,,,
43,43,33,42,-1,0,,,,,
44,44,33,47,-1,0,,,,,
45,45,33,42,-1,0,,,,,
46,46,34,46,-1,0,,,,,
47,47,36,52,1,1,2.0,60.0,36.0,36.0,4.0
48,48,37,52,-1,0,,,,,
49,49,37,54,-1,0,,,,,
50,50,38,53,-1,0,,,,,
51,51,41,54,-1,0,,,,,
52,52,42,54,-1,0,,,,,
53,53,43,51,-1,0,,,,,
54,54,43,56,-1,0,,,,,
55,55,43,62,-1,0,,,,,
56,56,44,59,-1,0,,,,,
57,57,45,59,-1,0,,,,,
58,58,48,64,-1,0,,,,,
59,59,48,58,-1,0,,,,,
60,60,50,64,-1,0,,,,,
61,61,52,68,-1,0,,,,,
62,62,54,71,-1,0,,,,,
63,63,55,65,1,1,2.0,43.0,55.0,55.0,0.0
64,64,55,68,-1,0,,,,,
65,65,55,64,-1,0,,,,,
66,66,56,74,-1,0,,,,,
67,67,57,71,-1,0,,,,,
68,68,57,68,-1,0,,,,,
69,69,58,75,-1,0,,,,,
70,70,59,77,1,1,2.0,23.0,59.0,59.0,2.0
71,71,59,73,-1,0,,,,,
72,72,59,74,-1,0,,,,,
73,73,62,77,-1,0,,,,,
74,74,62,71,-1,0,,,,,
75,75,63,75,-1,0,,,,,
76,76,64,76,-1,0,,,,,
77,77,66,79,-1,0,,,,,
78,78,66,74,-1,0,,,,,
79,79,67,85,-1,0,,,,,
80,80,68,80,-1,0,,,,,
81,81,68,83,-1,0,,,,,
82,82,69,90,-1,0,,,,,
83,83,70,89,-1,0,,,,,
84,84,70,89,-1,0,,,,,
85,85,71,86,-1,0,,,,,
86,86,72,91,-1,0,,,,,
87,87,72,86,-1,0,,,,,
88,88,73,90,-1,0,,,,,
89,89,75,86,-1,0,,,,,
90,90,78,93,-1,0,,,,,
91,91,79,93,-1,0,,,,,
92,92,80,93,-1,0,,,,,
93,93,84,98,-1,0,,,,,
94,94,85,96,-1,0,,,,,
95,95,86,101,-1,0,,,,,
96,96,86,100,-1,0,,,,,
97,97,87,104,-1,0,,,,,
98,98,89,98,-1,0,,,,,
99,99,89,105,-1,0,,,,,
100,100,90,101,-1,0,,,,,
101,101,95,107,-1,0,,,,,
102,102,96,109,-1,0,,,,,
103,103,97,115,-1,0,,,,,
104,104,98,118,-1,0,,,,,
105,105,99,109,-1,0,,,,,
106,106,102,116,1,1,2.0,20.0,102.0,102.0,2.0
107,107,103,125,-1,0,,,,,
108,108,105,123,-1,0,,,,,
109,109,105,120,-1,0,,,,,
110,110,106,117,-1,0,,,,,
111,111,107,124,-1,0,,,,,
112,112,108,121,-1,0,,,,,
113,113,108,122,-1,0,,,,,
114,114,108,122,-1,0,,,,,
115,115,108,120,-1,0,,,,,
116,116,108,125,-1,0,,,,,
117,117,109,125,-1,0,,,,,
118,118,109,126,-1,0,,,,,
119,119,110,124,-1,0,,,,,
120,120,110,125,-1,0,,,,,
121,121,111,121,-1,0,,,,,
122,122,111,126,-1,0,,,,,
123,123,112,121,1,1,2.0,64.0,112.0,112.0,0.0
124,124,112,128,-1,0,,,,,
125,125,114,128,-1,0,,,,,
126,126,116,130,-1,0,,,,,
127,127,116,126,-1,0,,,,,
128,128,119,133,-1,0,,,,,
129,129,120,130,-1,0,,,,,
130,130,120,136,-1,0,,,,,
131,131,123,138,-1,0,,,,,
132,132,123,139,-1,0,,,,,
133,133,126,145,-1,0,,,,,
134,134,126,141,-1,0,,,,,
135,135,127,144,-1,0,,,,,
136,136,128,142,-1,0,,,,,
137,137,129,140,-1,0,,,,,
138,138,132,146,-1,0,,,,,
139,139,134,149,-1,0,,,,,
140,140,136,152,1,1,2.0,58.0,136.0,136.0,2.0
141,141,136,150,-1,0,,,,,
142,142,137,157,-1,0,,,,,
143,143,138,152,-1,0,,,,,
144,144,139,153,-1,0,,,,,
145,145,141,158,-1,0,,,,,
146,146,141,154,-1,0,,,,,
147,147,142,159,-1,0,,,,,
148,148,145,161,-1,0,,,,,
149,149,145,163,-1,0,,,,,
150,150,147,162,-1,0,,,,,
151,151,149,162,-1,0,,,,,
152,152,150,166,-1,0,,,,,
153,153,150,160,-1,0,,,,,
154,154,152,164,-1,0,,,,,
155,155,154,165,-1,0,,,,,
156,156,154,169,-1,0,,,,,
157,157,154,164,-1,0,,,,,
158,158,155,168,1,1,2.0,49.0,155.0,155.0,1.0
159,159,155,166,-1,0,,,,,
160,160,155,167,-1,0,,,,,
161,161,155,168,-1,0,,,,,
162,162,156,175,-1,0,,,,,
163,163,156,168,-1,0,,,,,
164,164,156,171,-1,0,,,,,
165,165,158,169,-1,0,,,,,
166,166,159,176,-1,0,,,,,
167,167,160,171,-1,0,,,,,
168,168,160,174,-1,0,,,,,
169,169,161,178,-1,0,,,,,
170,170,162,172,-1,0,,,,,
171,171,162,171,-1,0,,,,,
172,172,162,175,-1,0,,,,,
173,173,163,178,-1,0,,,,,
174,174,164,177,-1,0,,,,,
175,175,164,178,-1,0,,,,,
176,176,164,178,-1,0,,,,,
177,177,164,177,-1,0,,,,,
178,178,165,182,-1,0,,,,,
179,179,167,179,-1,0,,,,,
180,181,168,179,-1,0,,,,,
181,182,169,182,-1,0,,,,,
