,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
56,56,47,60,-1,1,0,5,7,0,-2,,,,,,
57,57,48,61,-1,1,0,5,7,0,-2,,,,,,
58,58,48,67,-1,1,0,5,7,0,-2,,,,,,
59,59,49,64,-1,1,0,5,7,0,-2,,,,,,
60,60,50,61,-1,1,0,5,7,0,-2,,,,,,
61,61,53,69,1,1,1,4,4,0,1,-2.0,30.0,,,,69.0
62,62,53,66,1,1,1,4,4,0,1,-2.0,16.0,,,,66.0
63,63,54,71,-1,1,1,4,6,0,-1,,,,,,
64,64,54,67,-1,1,1,4,5,0,0,,,,,,
65,65,55,66,1,1,1,4,4,0,1,-2.0,19.0,,,,66.0
66,66,56,70,-1,1,1,3,6,0,-2,,,,,,
67,67,57,68,-1,1,1,2,4,0,-1,,,,,,
68,68,58,69,-1,1,0,2,3,0,-1,,,,,,
69,69,60,72,-1,1,1,1,3,0,-1,,,,,,
70,70,61,76,-1,1,1,1,3,0,-1,,,,,,
71,71,61,75,-1,1,1,1,3,0,-1,,,,,,
72,72,61,80,-1,1,1,1,3,0,-1,,,,,,
73,73,61,76,-1,1,1,1,3,0,-1,,,,,,
74,74,62,72,-1,1,1,1,3,0,-1,,,,,,
75,75,62,79,-1,1,1,1,3,0,-1,,,,,,
76,76,63,74,-1,1,1,1,3,0,-1,,,,,,
77,77,63,72,-1,1,1,1,3,0,-1,,,,,,
78,78,65,78,-1,1,1,1,3,0,-1,,,,,,
79,79,65,81,-1,1,1,1,3,0,-1,,,,,,
80,80,68,80,1,1,1,1,1,0,1,2.0,52.0,79.0,79.0,0.0,
81,81,69,81,-1,1,1,1,2,0,0,,,,,,
82,82,70,90,1,1,1,1,1,0,1,2.0,40.0,89.0,89.0,3.0,
83,83,72,93,1,1,3,0,2,0,1,-2.0,41.0,,,,93.0
84,84,73,88,1,1,3,0,1,0,2,2.0,47.0,87.0,87.0,1.0,
85,85,75,91,-1,1,3,0,3,0,0,,,,,,
86,86,75,95,1,1,3,2,4,0,1,-2.0,67.0,,,,95.0
87,87,76,93,-1,1,3,0,3,0,0,,,,,,
88,88,78,89,1,1,3,0,2,0,1,2.0,35.0,88.0,88.0,2.0,
89,89,80,92,-1,1,3,0,3,0,0,,,,,,
90,90,81,93,-1,1,3,0,3,0,0,,,,,,
91,91,81,102,-1,1,3,1,5,0,-1,,,,,,
92,92,84,99,-1,1,3,1,5,0,-1,,,,,,
93,93,86,104,-1,1,3,1,5,0,-1,,,,,,
94,94,86,93,-1,1,3,0,3,0,0,,,,,,
95,95,87,103,-1,1,3,1,5,0,-1,,,,,,
96,96,87,93,-1,1,3,0,3,0,0,,,,,,
97,97,88,97,-1,1,3,0,4,0,-1,,,,,,
98,98,88,94,-1,1,3,0,3,0,0,,,,,,
99,99,89,100,-1,1,2,0,3,0,-1,,,,,,
100,100,89,102,-1,1,2,0,3,0,-1,,,,,,
101,101,90,110,-1,1,1,0,2,0,-1,,,,,,
102,102,91,109,-1,1,1,0,2,0,-1,,,,,,
103,103,92,107,-1,1,1,0,2,0,-1,,,,,,
104,104,93,110,-1,1,1,0,2,0,-1,,,,,,
105,105,93,101,-1,1,1,0,2,0,-1,,,,,,
106,106,94,110,-1,1,1,0,1,0,0,,,,,,
107,107,95,105,-1,1,1,0,1,0,0,,,,,,
108,108,96,107,1,1,1,0,0,0,1,-2.0,24.0,,,,107.0
109,109,96,115,-1,1,1,0,1,0,0,,,,,,
110,110,97,109,-1,1,1,0,1,0,0,,,,,,
111,111,99,116,-1,1,1,0,1,0,0,,,,,,
112,112,99,113,-1,1,1,0,1,0,0,,,,,,
113,113,100,116,-1,1,1,0,1,0,0,,,,,,
114,114,100,116,-1,1,1,0,1,0,0,,,,,,
115,115,102,116,-1,1,1,0,1,0,0,,,,,,
116,116,103,119,1,1,1,1,1,0,1,-2.0,23.0,,,,119.0
117,117,104,116,-1,1,1,0,1,0,0,,,,,,
118,118,106,118,1,1,1,1,1,0,1,-2.0,60.0,,,,118.0
119,119,106,123,-1,1,1,1,3,0,-1,,,,,,
120,120,106,115,-1,1,1,0,1,0,0,,,,,,
121,121,111,123,-1,1,1,1,2,0,0,,,,,,
122,122,112,123,-1,1,1,1,2,0,0,,,,,,
123,123,113,124,-1,1,1,1,2,0,0,,,,,,
124,124,113,128,1,1,1,4,2,0,3,-2.0,45.0,,,,128.0
125,125,114,124,-1,1,1,1,2,0,0,,,,,,
126,126,114,127,1,1,1,3,2,0,2,2.0,45.0,126.0,126.0,2.0,
127,127,114,129,1,1,1,4,4,0,1,-2.0,35.0,,,,129.0
128,128,115,127,1,1,1,3,2,0,2,-2.0,47.0,,,,127.0
129,129,116,128,1,1,1,4,4,0,1,-2.0,26.0,,,,128.0
130,130,116,131,-1,1,1,4,7,0,-2,,,,,,
131,131,116,133,-1,1,1,4,7,0,-2,,,,,,
132,132,117,130,-1,1,1,4,7,0,-2,,,,,,
133,133,118,127,1,1,1,3,2,0,2,-2.0,47.0,,,,127.0
134,134,118,136,-1,1,1,4,8,0,-3,,,,,,
135,135,118,136,-1,1,1,4,8,0,-3,,,,,,
136,136,119,132,-1,1,1,4,7,0,-2,,,,,,
137,137,120,135,-1,1,1,4,6,0,-1,,,,,,
138,138,120,134,-1,1,1,4,6,0,-1,,,,,,
139,139,125,141,-1,1,2,3,6,0,-1,,,,,,
140,140,127,137,-1,1,1,3,5,0,-1,,,,,,
141,141,127,137,-1,1,1,3,5,0,-1,,,,,,
142,142,128,148,1,1,1,3,3,0,1,-2.0,25.0,,,,148.0
143,143,128,146,1,1,1,3,3,0,1,-2.0,19.0,,,,146.0
144,144,128,139,1,1,1,3,3,0,1,2.0,23.0,138.0,138.0,0.0,
145,145,130,141,1,1,2,2,1,0,3,2.0,38.0,140.0,140.0,1.0,
146,146,132,145,1,1,3,1,2,0,2,-2.0,50.0,,,,145.0
147,147,132,142,1,1,3,1,2,0,2,-2.0,56.0,,,,142.0
148,148,133,151,-1,1,3,1,6,0,-2,,,,,,
149,149,133,151,-1,1,3,1,6,0,-2,,,,,,
150,150,134,143,1,1,3,1,3,0,1,-2.0,74.0,,,,143.0
151,151,135,154,-1,1,4,0,7,0,-3,,,,,,
152,152,136,154,-1,1,4,0,7,0,-3,,,,,,
153,153,136,153,-1,1,4,0,7,0,-3,,,,,,
154,154,137,152,-1,1,4,0,7,0,-3,,,,,,
155,155,137,147,-1,1,4,0,6,0,-2,,,,,,
156,156,137,150,-1,1,4,0,7,0,-3,,,,,,
157,157,138,157,-1,1,4,0,7,0,-3,,,,,,
158,158,140,152,-1,1,3,0,6,0,-3,,,,,,
159,159,141,152,-1,1,2,0,5,0,-3,,,,,,
160,160,142,153,-1,1,2,0,5,0,-3,,,,,,
161,161,143,157,-1,1,2,0,4,0,-2,,,,,,
162,162,143,151,-1,1,2,0,4,0,-2,,,,,,
163,163,143,158,-1,1,2,0,4,0,-2,,,,,,
164,164,144,154,-1,1,2,0,3,0,-1,,,,,,
165,165,144,157,-1,1,2,0,3,0,-1,,,,,,
166,166,145,155,-1,1,2,0,3,0,-1,,,,,,
167,167,145,160,-1,1,2,0,3,0,-1,,,,,,
168,168,145,157,-1,1,2,0,3,0,-1,,,,,,
169,169,145,161,-1,1,2,0,3,0,-1,,,,,,
170,170,146,161,-1,1,2,0,2,0,0,,,,,,
171,171,148,161,1,1,2,0,1,0,1,-2.0,35.0,,,,161.0
172,172,148,157,1,1,2,0,1,0,1,-2.0,48.0,,,,157.0
173,173,148,173,-1,1,2,1,3,0,0,,,,,,
174,174,149,164,-1,1,2,0,2,0,0,,,,,,
175,175,150,157,1,1,2,0,0,0,2,-2.0,37.0,,,,157.0
176,176,150,166,-1,1,2,1,3,0,0,,,,,,
177,177,150,163,-1,1,2,0,3,0,-1,,,,,,
178,178,151,160,-1,1,2,0,2,0,0,,,,,,
179,179,151,162,-1,1,2,0,3,0,-1,,,,,,
180,180,152,170,-1,1,2,1,3,0,0,,,,,,
181,181,153,164,-1,1,2,0,3,0,-1,,,,,,
182,182,155,165,-1,1,2,1,3,0,0,,,,,,
183,183,155,166,-1,1,2,1,3,0,0,,,,,,
184,184,155,177,1,1,2,2,3,0,1,-2.0,33.0,,,,177.0
185,185,156,171,-1,1,2,1,3,0,0,,,,,,
186,186,158,172,1,1,2,1,1,0,2,2.0,88.0,172.0,172.0,0.0,
187,187,158,172,1,1,2,1,1,1,1,-2.0,24.0,,,,172.0
188,188,158,175,-1,1,2,1,3,0,0,,,,,,
189,189,159,173,-1,1,2,1,3,0,0,,,,,,
190,190,159,174,-1,1,2,1,3,0,0,,,,,,
191,191,159,176,-1,1,2,1,3,0,0,,,,,,
192,192,160,180,1,1,2,3,4,0,1,-2.0,56.0,,,,180.0
193,193,160,168,1,1,2,1,1,0,2,-2.0,49.0,,,,168.0
194,194,163,175,1,1,3,1,3,0,1,-2.0,73.0,,,,175.0
195,195,163,179,-1,1,3,2,5,0,0,,,,,,
196,196,164,179,-1,1,3,2,5,0,0,,,,,,
197,197,164,177,-1,1,3,1,4,0,0,,,,,,
198,198,165,180,-1,1,3,2,5,0,0,,,,,,
199,199,165,180,-1,1,3,2,5,0,0,,,,,,
200,200,166,178,-1,1,3,1,5,0,-1,,,,,,
201,201,166,182,-1,1,3,2,6,0,-1,,,,,,
202,202,167,179,-1,1,3,2,5,0,0,,,,,,
203,204,171,179,1,1,3,2,4,0,1,2.0,56.0,179.0,179.0,1.0,
