,rseed,num_req,adm_rate,succ_order_rate,service_rate
EDD-4-ITInf-current,18.0,157.0,100.0,8.2803,8.2803
EDD-5-ITInf-current,18.0,157.0,100.0,8.2803,8.2803
EDD-6-ITInf-current,18.0,157.0,100.0,8.2803,8.2803
FOFS-IT0-future,18.0,157.0,77.707,11.4754,8.9172
EDD-1-IT0-future,18.0,157.0,85.9873,8.8889,7.6433
EDD-2-IT0-future,18.0,157.0,85.3503,8.9552,7.6433
EDD-3-IT0-future,18.0,157.0,84.0764,9.0909,7.6433
EDD-4-IT0-future,18.0,157.0,84.7134,9.0226,7.6433
EDD-5-IT0-future,18.0,157.0,83.4395,9.1603,7.6433
EDD-6-IT0-future,18.0,157.0,82.1656,9.3023,7.6433
FOFS-ITInf-future,18.0,157.0,100.0,9.5541,9.5541
EDD-1-ITInf-future,18.0,157.0,100.0,8.2803,8.2803
EDD-2-ITInf-future,18.0,157.0,100.0,8.2803,8.2803
EDD-3-ITInf-future,18.0,157.0,100.0,8.2803,8.2803
EDD-4-ITInf-future,18.0,157.0,100.0,8.2803,8.2803
EDD-5-ITInf-future,18.0,157.0,100.0,8.2803,8.2803
EDD-6-ITInf-future,18.0,157.0,100.0,8.2803,8.2803
FOFS-IT0-future_cstp,18.0,157.0,16.5605,50.0,8.2803
EDD-1-IT0-future_cstp,18.0,157.0,15.9236,48.0,7.6433
EDD-2-IT0-future_cstp,18.0,157.0,16.5605,46.1538,7.6433
EDD-3-IT0-future_cstp,18.0,157.0,16.5605,46.1538,7.6433
EDD-4-IT0-future_cstp,18.0,157.0,15.9236,48.0,7.6433
EDD-5-IT0-future_cstp,18.0,157.0,15.9236,48.0,7.6433
EDD-6-IT0-future_cstp,18.0,157.0,15.9236,48.0,7.6433
FOFS-ITInf-future_cstp,18.0,157.0,100.0,9.5541,9.5541
EDD-1-ITInf-future_cstp,18.0,157.0,100.0,8.2803,8.2803
EDD-2-ITInf-future_cstp,18.0,157.0,100.0,8.2803,8.2803
EDD-3-ITInf-future_cstp,18.0,157.0,100.0,8.2803,8.2803
EDD-4-ITInf-future_cstp,18.0,157.0,100.0,8.2803,8.2803
EDD-5-ITInf-future_cstp,18.0,157.0,100.0,8.2803,8.2803
EDD-6-ITInf-future_cstp,18.0,157.0,100.0,8.2803,8.2803
FOFS-IT0-current,19.0,150.0,7.3333,100.0,7.3333
EDD-1-IT0-current,19.0,150.0,48.0,15.2778,7.3333
EDD-2-IT0-current,19.0,150.0,54.0,13.5802,7.3333
EDD-3-IT0-current,19.0,150.0,52.6667,13.9241,7.3333
EDD-4-IT0-current,19.0,150.0,51.3333,14.2857,7.3333
EDD-5-IT0-current,19.0,150.0,50.0,14.6667,7.3333
EDD-6-IT0-current,19.0,150.0,48.0,15.2778,7.3333
FOFS-ITInf-current,19.0,150.0,100.0,8.6667,8.6667
EDD-1-ITInf-current,19.0,150.0,100.0,8.0,8.0
EDD-2-ITInf-current,19.0,150.0,100.0,8.0,8.0
EDD-3-ITInf-current,19.0,150.0,100.0,8.0,8.0
EDD-4-ITInf-current,19.0,150.0,100.0,8.0,8.0
EDD-5-ITInf-current,19.0,150.0,100.0,8.0,8.0
EDD-6-ITInf-current,19.0,150.0,100.0,8.0,8.0
FOFS-IT0-future,19.0,150.0,78.0,11.1111,8.6667
EDD-1-IT0-future,19.0,150.0,82.0,8.9431,7.3333
EDD-2-IT0-future,19.0,150.0,81.3333,9.0164,7.3333
EDD-3-IT0-future,19.0,150.0,80.6667,10.7438,8.6667
EDD-4-IT0-future,19.0,150.0,80.0,10.8333,8.6667
EDD-5-IT0-future,19.0,150.0,80.0,10.8333,8.6667
EDD-6-IT0-future,19.0,150.0,82.0,10.5691,8.6667
FOFS-ITInf-future,19.0,150.0,100.0,8.6667,8.6667
EDD-1-ITInf-future,19.0,150.0,100.0,8.0,8.0
EDD-2-ITInf-future,19.0,150.0,100.0,8.0,8.0
EDD-3-ITInf-future,19.0,150.0,100.0,8.0,8.0
EDD-4-ITInf-future,19.0,150.0,100.0,8.0,8.0
EDD-5-ITInf-future,19.0,150.0,100.0,8.0,8.0
EDD-6-ITInf-future,19.0,150.0,100.0,8.0,8.0
FOFS-IT0-future_cstp,19.0,150.0,16.0,54.1667,8.6667
EDD-1-IT0-future_cstp,19.0,150.0,16.0,50.0,8.0
EDD-2-IT0-future_cstp,19.0,150.0,16.0,50.0,8.0
EDD-3-IT0-future_cstp,19.0,150.0,14.6667,54.5455,8.0
EDD-4-IT0-future_cstp,19.0,150.0,14.6667,54.5455,8.0
EDD-5-IT0-future_cstp,19.0,150.0,14.6667,59.0909,8.6667
EDD-6-IT0-future_cstp,19.0,150.0,15.3333,52.1739,8.0
FOFS-ITInf-future_cstp,19.0,150.0,100.0,8.6667,8.6667
EDD-1-ITInf-future_cstp,19.0,150.0,100.0,8.0,8.0
EDD-2-ITInf-future_cstp,19.0,150.0,100.0,8.0,8.0
EDD-3-ITInf-future_cstp,19.0,150.0,100.0,8.0,8.0
EDD-4-ITInf-future_cstp,19.0,150.0,100.0,8.0,8.0
EDD-5-ITInf-future_cstp,19.0,150.0,100.0,8.0,8.0
EDD-6-ITInf-future_cstp,19.0,150.0,100.0,8.0,8.0
FOFS-IT0-current,2.0,144.0,7.6389,100.0,7.6389
EDD-1-IT0-current,2.0,144.0,46.5278,17.9104,8.3333
EDD-2-IT0-current,2.0,144.0,44.4444,18.75,8.3333
EDD-3-IT0-current,2.0,144.0,43.75,19.0476,8.3333
EDD-4-IT0-current,2.0,144.0,43.0556,19.3548,8.3333
EDD-5-IT0-current,2.0,144.0,41.6667,20.0,8.3333
EDD-6-IT0-current,2.0,144.0,40.9722,20.339,8.3333
FOFS-ITInf-current,2.0,144.0,100.0,9.7222,9.7222
EDD-1-ITInf-current,2.0,144.0,100.0,8.3333,8.3333
EDD-2-ITInf-current,2.0,144.0,100.0,8.3333,8.3333
EDD-3-ITInf-current,2.0,144.0,100.0,8.3333,8.3333
EDD-4-ITInf-current,2.0,144.0,100.0,8.3333,8.3333
EDD-5-ITInf-current,2.0,144.0,100.0,8.3333,8.3333
EDD-6-ITInf-current,2.0,144.0,100.0,8.3333,8.3333
FOFS-IT0-future,2.0,144.0,83.3333,10.8333,9.0278
EDD-1-IT0-future,2.0,144.0,79.8611,12.1739,9.7222
EDD-2-IT0-future,2.0,144.0,79.8611,12.1739,9.7222
EDD-3-IT0-future,2.0,144.0,79.1667,12.2807,9.7222
EDD-4-IT0-future,2.0,144.0,78.4722,12.3894,9.7222
EDD-5-IT0-future,2.0,144.0,79.8611,12.1739,9.7222
EDD-6-IT0-future,2.0,144.0,79.8611,12.1739,9.7222
FOFS-ITInf-future,2.0,144.0,100.0,9.7222,9.7222
EDD-1-ITInf-future,2.0,144.0,100.0,8.3333,8.3333
EDD-2-ITInf-future,2.0,144.0,100.0,8.3333,8.3333
EDD-3-ITInf-future,2.0,144.0,100.0,8.3333,8.3333
EDD-4-ITInf-future,2.0,144.0,100.0,8.3333,8.3333
EDD-5-ITInf-future,2.0,144.0,100.0,8.3333,8.3333
EDD-6-ITInf-future,2.0,144.0,100.0,8.3333,8.3333
FOFS-IT0-future_cstp,2.0,144.0,17.3611,48.0,8.3333
EDD-1-IT0-future_cstp,2.0,144.0,13.8889,65.0,9.0278
EDD-2-IT0-future_cstp,2.0,144.0,15.2778,59.0909,9.0278
EDD-3-IT0-future_cstp,2.0,144.0,16.6667,54.1667,9.0278
EDD-4-IT0-future_cstp,2.0,144.0,16.6667,58.3333,9.7222
EDD-5-IT0-future_cstp,2.0,144.0,16.6667,54.1667,9.0278
EDD-6-IT0-future_cstp,2.0,144.0,17.3611,52.0,9.0278
FOFS-ITInf-future_cstp,2.0,144.0,100.0,9.7222,9.7222
EDD-1-ITInf-future_cstp,2.0,144.0,100.0,8.3333,8.3333
EDD-2-ITInf-future_cstp,2.0,144.0,100.0,8.3333,8.3333
EDD-3-ITInf-future_cstp,2.0,144.0,100.0,8.3333,8.3333
EDD-4-ITInf-future_cstp,2.0,144.0,100.0,8.3333,8.3333
EDD-5-ITInf-future_cstp,2.0,144.0,100.0,8.3333,8.3333
EDD-6-ITInf-future_cstp,2.0,144.0,100.0,8.3333,8.3333
FOFS-IT0-current,20.0,183.0,5.4645,100.0,5.4645
EDD-1-IT0-current,20.0,183.0,43.7158,15.0,6.5574
EDD-2-IT0-current,20.0,183.0,42.0765,15.5844,6.5574
EDD-3-IT0-current,20.0,183.0,46.4481,14.1176,6.5574
EDD-4-IT0-current,20.0,183.0,44.8087,14.6341,6.5574
EDD-5-IT0-current,20.0,183.0,43.7158,15.0,6.5574
EDD-6-IT0-current,20.0,183.0,42.623,15.3846,6.5574
FOFS-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
EDD-1-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
EDD-2-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
EDD-3-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
EDD-4-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
EDD-5-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
EDD-6-ITInf-current,20.0,183.0,100.0,7.6503,7.6503
FOFS-IT0-future,20.0,183.0,61.7486,12.3894,7.6503
EDD-1-IT0-future,20.0,183.0,83.6066,8.4967,7.1038
EDD-2-IT0-future,20.0,183.0,82.5137,8.6093,7.1038
EDD-3-IT0-future,20.0,183.0,81.4208,9.396,7.6503
EDD-4-IT0-future,20.0,183.0,80.3279,9.5238,7.6503
EDD-5-IT0-future,20.0,183.0,80.3279,9.5238,7.6503
EDD-6-IT0-future,20.0,183.0,81.4208,8.7248,7.1038
FOFS-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
EDD-1-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
EDD-2-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
EDD-3-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
EDD-4-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
EDD-5-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
EDD-6-ITInf-future,20.0,183.0,100.0,7.6503,7.6503
FOFS-IT0-future_cstp,20.0,183.0,11.4754,61.9048,7.1038
EDD-1-IT0-future_cstp,20.0,183.0,11.4754,57.1429,6.5574
EDD-2-IT0-future_cstp,20.0,183.0,11.4754,57.1429,6.5574
EDD-3-IT0-future_cstp,20.0,183.0,12.0219,54.5455,6.5574
EDD-4-IT0-future_cstp,20.0,183.0,12.0219,59.0909,7.1038
EDD-5-IT0-future_cstp,20.0,183.0,13.1148,54.1667,7.1038
EDD-6-IT0-future_cstp,20.0,183.0,13.1148,45.8333,6.0109
FOFS-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
EDD-1-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
EDD-2-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
EDD-3-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
EDD-4-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
EDD-5-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
EDD-6-ITInf-future_cstp,20.0,183.0,100.0,7.6503,7.6503
FOFS-IT0-current,21.0,160.0,6.25,100.0,6.25
EDD-1-IT0-current,21.0,160.0,46.25,14.8649,6.875
EDD-2-IT0-current,21.0,160.0,45.0,15.2778,6.875
EDD-3-IT0-current,21.0,160.0,43.125,15.942,6.875
EDD-4-IT0-current,21.0,160.0,41.875,16.4179,6.875
EDD-5-IT0-current,21.0,160.0,40.625,16.9231,6.875
EDD-6-IT0-current,21.0,160.0,39.375,17.4603,6.875
FOFS-ITInf-current,21.0,160.0,100.0,8.125,8.125
EDD-1-ITInf-current,21.0,160.0,100.0,8.125,8.125
EDD-2-ITInf-current,21.0,160.0,100.0,8.125,8.125
EDD-3-ITInf-current,21.0,160.0,100.0,8.125,8.125
EDD-4-ITInf-current,21.0,160.0,100.0,8.125,8.125
EDD-5-ITInf-current,21.0,160.0,100.0,8.125,8.125
EDD-6-ITInf-current,21.0,160.0,100.0,8.125,8.125
FOFS-IT0-future,21.0,160.0,43.75,18.5714,8.125
EDD-1-IT0-future,21.0,160.0,63.125,12.8713,8.125
EDD-2-IT0-future,21.0,160.0,61.875,13.1313,8.125
EDD-3-IT0-future,21.0,160.0,66.25,11.3208,7.5
EDD-4-IT0-future,21.0,160.0,67.5,12.037,8.125
EDD-5-IT0-future,21.0,160.0,67.5,11.1111,7.5
EDD-6-IT0-future,21.0,160.0,65.625,11.4286,7.5
FOFS-ITInf-future,21.0,160.0,100.0,8.125,8.125
EDD-1-ITInf-future,21.0,160.0,100.0,8.125,8.125
EDD-2-ITInf-future,21.0,160.0,100.0,8.125,8.125
EDD-3-ITInf-future,21.0,160.0,100.0,8.125,8.125
EDD-4-ITInf-future,21.0,160.0,100.0,8.125,8.125
EDD-5-ITInf-future,21.0,160.0,100.0,8.125,8.125
EDD-6-ITInf-future,21.0,160.0,100.0,8.125,8.125
FOFS-IT0-future_cstp,21.0,160.0,12.5,55.0,6.875
EDD-1-IT0-future_cstp,21.0,160.0,10.625,58.8235,6.25
EDD-2-IT0-future_cstp,21.0,160.0,11.25,61.1111,6.875
EDD-3-IT0-future_cstp,21.0,160.0,11.25,61.1111,6.875
EDD-4-IT0-future_cstp,21.0,160.0,13.125,47.619,6.25
EDD-5-IT0-future_cstp,21.0,160.0,12.5,50.0,6.25
EDD-6-IT0-future_cstp,21.0,160.0,11.875,57.8947,6.875
FOFS-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
EDD-1-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
EDD-2-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
EDD-3-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
EDD-4-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
EDD-5-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
EDD-6-ITInf-future_cstp,21.0,160.0,100.0,8.125,8.125
FOFS-IT0-current,22.0,146.0,8.2192,100.0,8.2192
EDD-1-IT0-current,22.0,146.0,53.4247,16.6667,8.9041
EDD-2-IT0-current,22.0,146.0,53.4247,16.6667,8.9041
EDD-3-IT0-current,22.0,146.0,52.0548,15.7895,8.2192
EDD-4-IT0-current,22.0,146.0,48.6301,16.9014,8.2192
EDD-5-IT0-current,22.0,146.0,46.5753,17.6471,8.2192
EDD-6-IT0-current,22.0,146.0,43.8356,18.75,8.2192
FOFS-ITInf-current,22.0,146.0,100.0,9.589,9.589
EDD-1-ITInf-current,22.0,146.0,100.0,10.274,10.274
EDD-2-ITInf-current,22.0,146.0,100.0,10.274,10.274
EDD-3-ITInf-current,22.0,146.0,100.0,10.274,10.274
EDD-4-ITInf-current,22.0,146.0,100.0,10.274,10.274
EDD-5-ITInf-current,22.0,146.0,100.0,10.274,10.274
EDD-6-ITInf-current,22.0,146.0,100.0,10.274,10.274
FOFS-IT0-future,22.0,146.0,62.3288,14.2857,8.9041
EDD-1-IT0-future,22.0,146.0,82.8767,10.7438,8.9041
EDD-2-IT0-future,22.0,146.0,82.8767,10.7438,8.9041
EDD-3-IT0-future,22.0,146.0,82.1918,10.8333,8.9041
EDD-4-IT0-future,22.0,146.0,78.7671,12.1739,9.589
EDD-5-IT0-future,22.0,146.0,79.4521,11.2069,8.9041
EDD-6-IT0-future,22.0,146.0,80.8219,11.0169,8.9041
FOFS-ITInf-future,22.0,146.0,100.0,9.589,9.589
EDD-1-ITInf-future,22.0,146.0,100.0,10.274,10.274
EDD-2-ITInf-future,22.0,146.0,100.0,10.274,10.274
EDD-3-ITInf-future,22.0,146.0,100.0,10.274,10.274
EDD-4-ITInf-future,22.0,146.0,100.0,10.274,10.274
EDD-5-ITInf-future,22.0,146.0,100.0,10.274,10.274
EDD-6-ITInf-future,22.0,146.0,100.0,10.274,10.274
FOFS-IT0-future_cstp,22.0,146.0,15.0685,63.6364,9.589
EDD-1-IT0-future_cstp,22.0,146.0,17.1233,52.0,8.9041
EDD-2-IT0-future_cstp,22.0,146.0,17.1233,52.0,8.9041
EDD-3-IT0-future_cstp,22.0,146.0,17.8082,50.0,8.9041
EDD-4-IT0-future_cstp,22.0,146.0,17.1233,52.0,8.9041
EDD-5-IT0-future_cstp,22.0,146.0,17.8082,46.1538,8.2192
EDD-6-IT0-future_cstp,22.0,146.0,17.8082,50.0,8.9041
FOFS-ITInf-future_cstp,22.0,146.0,100.0,9.589,9.589
EDD-1-ITInf-future_cstp,22.0,146.0,100.0,10.274,10.274
EDD-2-ITInf-future_cstp,22.0,146.0,100.0,10.274,10.274
EDD-3-ITInf-future_cstp,22.0,146.0,100.0,10.274,10.274
EDD-4-ITInf-future_cstp,22.0,146.0,100.0,10.274,10.274
EDD-5-ITInf-future_cstp,22.0,146.0,100.0,10.274,10.274
EDD-6-ITInf-future_cstp,22.0,146.0,100.0,10.274,10.274
FOFS-IT0-current,23.0,143.0,7.6923,100.0,7.6923
EDD-1-IT0-current,23.0,143.0,48.2517,17.3913,8.3916
EDD-2-IT0-current,23.0,143.0,47.5524,17.6471,8.3916
EDD-3-IT0-current,23.0,143.0,51.7483,16.2162,8.3916
EDD-4-IT0-current,23.0,143.0,51.049,16.4384,8.3916
EDD-5-IT0-current,23.0,143.0,49.6503,16.9014,8.3916
EDD-6-IT0-current,23.0,143.0,48.951,17.1429,8.3916
FOFS-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
EDD-1-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
EDD-2-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
EDD-3-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
EDD-4-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
EDD-5-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
EDD-6-ITInf-current,23.0,143.0,100.0,10.4895,10.4895
FOFS-IT0-future,23.0,143.0,83.2168,10.9244,9.0909
EDD-1-IT0-future,23.0,143.0,77.6224,10.8108,8.3916
EDD-2-IT0-future,23.0,143.0,77.6224,10.8108,8.3916
EDD-3-IT0-future,23.0,143.0,79.021,10.6195,8.3916
EDD-4-IT0-future,23.0,143.0,79.021,10.6195,8.3916
EDD-5-IT0-future,23.0,143.0,79.021,10.6195,8.3916
EDD-6-IT0-future,23.0,143.0,79.021,10.6195,8.3916
FOFS-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
EDD-1-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
EDD-2-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
EDD-3-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
EDD-4-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
EDD-5-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
EDD-6-ITInf-future,23.0,143.0,100.0,10.4895,10.4895
FOFS-IT0-future_cstp,23.0,143.0,18.8811,44.4444,8.3916
EDD-1-IT0-future_cstp,23.0,143.0,18.1818,46.1538,8.3916
EDD-2-IT0-future_cstp,23.0,143.0,18.1818,46.1538,8.3916
EDD-3-IT0-future_cstp,23.0,143.0,18.1818,50.0,9.0909
EDD-4-IT0-future_cstp,23.0,143.0,18.1818,50.0,9.0909
EDD-5-IT0-future_cstp,23.0,143.0,18.1818,50.0,9.0909
EDD-6-IT0-future_cstp,23.0,143.0,18.1818,50.0,9.0909
FOFS-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
EDD-1-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
EDD-2-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
EDD-3-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
EDD-4-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
EDD-5-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
EDD-6-ITInf-future_cstp,23.0,143.0,100.0,10.4895,10.4895
FOFS-IT0-current,24.0,168.0,6.5476,100.0,6.5476
EDD-1-IT0-current,24.0,168.0,44.0476,20.2703,8.9286
EDD-2-IT0-current,24.0,168.0,43.4524,20.5479,8.9286
EDD-3-IT0-current,24.0,168.0,45.8333,16.8831,7.7381
EDD-4-IT0-current,24.0,168.0,45.2381,17.1053,7.7381
EDD-5-IT0-current,24.0,168.0,47.0238,15.1899,7.1429
EDD-6-IT0-current,24.0,168.0,45.2381,15.7895,7.1429
FOFS-ITInf-current,24.0,168.0,100.0,10.119,10.119
EDD-1-ITInf-current,24.0,168.0,100.0,8.9286,8.9286
EDD-2-ITInf-current,24.0,168.0,100.0,8.9286,8.9286
EDD-3-ITInf-current,24.0,168.0,100.0,8.9286,8.9286
EDD-4-ITInf-current,24.0,168.0,100.0,8.9286,8.9286
EDD-5-ITInf-current,24.0,168.0,100.0,8.9286,8.9286
EDD-6-ITInf-current,24.0,168.0,100.0,8.9286,8.9286
FOFS-IT0-future,24.0,168.0,50.5952,18.8235,9.5238
EDD-1-IT0-future,24.0,168.0,72.619,13.1148,9.5238
EDD-2-IT0-future,24.0,168.0,73.8095,12.9032,9.5238
EDD-3-IT0-future,24.0,168.0,73.2143,12.1951,8.9286
EDD-4-IT0-future,24.0,168.0,74.4048,12.0,8.9286
EDD-5-IT0-future,24.0,168.0,70.2381,11.8644,8.3333
EDD-6-IT0-future,24.0,168.0,69.6429,11.9658,8.3333
FOFS-ITInf-future,24.0,168.0,100.0,10.119,10.119
EDD-1-ITInf-future,24.0,168.0,100.0,8.9286,8.9286
EDD-2-ITInf-future,24.0,168.0,100.0,8.9286,8.9286
EDD-3-ITInf-future,24.0,168.0,100.0,8.9286,8.9286
EDD-4-ITInf-future,24.0,168.0,100.0,8.9286,8.9286
EDD-5-ITInf-future,24.0,168.0,100.0,8.9286,8.9286
EDD-6-ITInf-future,24.0,168.0,100.0,8.9286,8.9286
FOFS-IT0-future_cstp,24.0,168.0,16.6667,50.0,8.3333
EDD-1-IT0-future_cstp,24.0,168.0,15.4762,50.0,7.7381
EDD-2-IT0-future_cstp,24.0,168.0,17.2619,44.8276,7.7381
EDD-3-IT0-future_cstp,24.0,168.0,17.2619,48.2759,8.3333
EDD-4-IT0-future_cstp,24.0,168.0,17.2619,51.7241,8.9286
EDD-5-IT0-future_cstp,24.0,168.0,17.2619,51.7241,8.9286
EDD-6-IT0-future_cstp,24.0,168.0,17.8571,46.6667,8.3333
FOFS-ITInf-future_cstp,24.0,168.0,100.0,10.119,10.119
EDD-1-ITInf-future_cstp,24.0,168.0,100.0,8.9286,8.9286
EDD-2-ITInf-future_cstp,24.0,168.0,100.0,8.9286,8.9286
EDD-3-ITInf-future_cstp,24.0,168.0,100.0,8.9286,8.9286
EDD-4-ITInf-future_cstp,24.0,168.0,100.0,8.9286,8.9286
EDD-5-ITInf-future_cstp,24.0,168.0,100.0,8.9286,8.9286
EDD-6-ITInf-future_cstp,24.0,168.0,100.0,8.9286,8.9286
FOFS-IT0-current,25.0,152.0,7.2368,100.0,7.2368
EDD-1-IT0-current,25.0,152.0,41.4474,19.0476,7.8947
EDD-2-IT0-current,25.0,152.0,42.1053,17.1875,7.2368
EDD-3-IT0-current,25.0,152.0,40.7895,17.7419,7.2368
EDD-4-IT0-current,25.0,152.0,38.8158,18.6441,7.2368
EDD-5-IT0-current,25.0,152.0,36.8421,19.6429,7.2368
EDD-6-IT0-current,25.0,152.0,35.5263,20.3704,7.2368
FOFS-ITInf-current,25.0,152.0,100.0,8.5526,8.5526
EDD-1-ITInf-current,25.0,152.0,100.0,7.2368,7.2368
EDD-2-ITInf-current,25.0,152.0,100.0,7.2368,7.2368
EDD-3-ITInf-current,25.0,152.0,100.0,7.2368,7.2368
EDD-4-ITInf-current,25.0,152.0,100.0,7.2368,7.2368
EDD-5-ITInf-current,25.0,152.0,100.0,7.2368,7.2368
EDD-6-ITInf-current,25.0,152.0,100.0,7.2368,7.2368
FOFS-IT0-future,25.0,152.0,76.3158,11.2069,8.5526
EDD-1-IT0-future,25.0,152.0,76.3158,10.3448,7.8947
EDD-2-IT0-future,25.0,152.0,75.6579,10.4348,7.8947
EDD-3-IT0-future,25.0,152.0,75.0,10.5263,7.8947
EDD-4-IT0-future,25.0,152.0,75.0,10.5263,7.8947
EDD-5-IT0-future,25.0,152.0,74.3421,10.6195,7.8947
EDD-6-IT0-future,25.0,152.0,73.0263,10.8108,7.8947
FOFS-ITInf-future,25.0,152.0,100.0,8.5526,8.5526
EDD-1-ITInf-future,25.0,152.0,100.0,7.2368,7.2368
EDD-2-ITInf-future,25.0,152.0,100.0,7.2368,7.2368
EDD-3-ITInf-future,25.0,152.0,100.0,7.2368,7.2368
EDD-4-ITInf-future,25.0,152.0,100.0,7.2368,7.2368
EDD-5-ITInf-future,25.0,152.0,100.0,7.2368,7.2368
EDD-6-ITInf-future,25.0,152.0,100.0,7.2368,7.2368
FOFS-IT0-future_cstp,25.0,152.0,17.7632,40.7407,7.2368
EDD-1-IT0-future_cstp,25.0,152.0,15.1316,47.8261,7.2368
EDD-2-IT0-future_cstp,25.0,152.0,15.1316,47.8261,7.2368
EDD-3-IT0-future_cstp,25.0,152.0,15.1316,47.8261,7.2368
EDD-4-IT0-future_cstp,25.0,152.0,15.7895,45.8333,7.2368
EDD-5-IT0-future_cstp,25.0,152.0,15.7895,45.8333,7.2368
EDD-6-IT0-future_cstp,25.0,152.0,15.7895,45.8333,7.2368
FOFS-ITInf-future_cstp,25.0,152.0,100.0,8.5526,8.5526
EDD-1-ITInf-future_cstp,25.0,152.0,100.0,7.2368,7.2368
EDD-2-ITInf-future_cstp,25.0,152.0,100.0,7.2368,7.2368
EDD-3-ITInf-future_cstp,25.0,152.0,100.0,7.2368,7.2368
EDD-4-ITInf-future_cstp,25.0,152.0,100.0,7.2368,7.2368
EDD-5-ITInf-future_cstp,25.0,152.0,100.0,7.2368,7.2368
EDD-6-ITInf-future_cstp,25.0,152.0,100.0,7.2368,7.2368
FOFS-IT0-current,26.0,163.0,7.362,100.0,7.362
EDD-1-IT0-current,26.0,163.0,48.4663,17.7215,8.589
EDD-2-IT0-current,26.0,163.0,50.3067,13.4146,6.7485
EDD-3-IT0-current,26.0,163.0,49.0798,13.75,6.7485
EDD-4-IT0-current,26.0,163.0,47.2393,14.2857,6.7485
EDD-5-IT0-current,26.0,163.0,46.6258,14.4737,6.7485
EDD-6-IT0-current,26.0,163.0,46.6258,15.7895,7.362
FOFS-ITInf-current,26.0,163.0,100.0,9.2025,9.2025
EDD-1-ITInf-current,26.0,163.0,100.0,7.362,7.362
EDD-2-ITInf-current,26.0,163.0,100.0,7.362,7.362
EDD-3-ITInf-current,26.0,163.0,100.0,7.362,7.362
EDD-4-ITInf-current,26.0,163.0,100.0,7.362,7.362
EDD-5-ITInf-current,26.0,163.0,100.0,7.362,7.362
EDD-6-ITInf-current,26.0,163.0,100.0,7.362,7.362
FOFS-IT0-future,26.0,163.0,73.0061,12.605,9.2025
EDD-1-IT0-future,26.0,163.0,83.4356,10.2941,8.589
EDD-2-IT0-future,26.0,163.0,82.2086,8.9552,7.362
EDD-3-IT0-future,26.0,163.0,82.8221,8.8889,7.362
EDD-4-IT0-future,26.0,163.0,82.2086,8.9552,7.362
EDD-5-IT0-future,26.0,163.0,82.2086,8.9552,7.362
EDD-6-IT0-future,26.0,163.0,81.5951,9.0226,7.362
FOFS-ITInf-future,26.0,163.0,100.0,9.2025,9.2025
EDD-1-ITInf-future,26.0,163.0,100.0,7.362,7.362
EDD-2-ITInf-future,26.0,163.0,100.0,7.362,7.362
EDD-3-ITInf-future,26.0,163.0,100.0,7.362,7.362
EDD-4-ITInf-future,26.0,163.0,100.0,7.362,7.362
EDD-5-ITInf-future,26.0,163.0,100.0,7.362,7.362
