,rseed,num_req,adm_rate,succ_order_rate,service_rate
FOFS-IT0-current,18,180,7.7778,100.0,7.7778
EDD-1-IT0-current,18,180,24.4444,34.0909,8.3333
EDD-2-IT0-current,18,180,23.3333,35.7143,8.3333
EDD-3-IT0-current,18,180,29.4444,30.1887,8.8889
EDD-4-IT0-current,18,180,30.5556,27.2727,8.3333
EDD-5-IT0-current,18,180,30.0,27.7778,8.3333
EDD-6-IT0-current,18,180,24.4444,34.0909,8.3333
FOFS-ITInf-current,18,180,100.0,7.7778,7.7778
EDD-1-ITInf-current,18,180,100.0,7.2222,7.2222
EDD-2-ITInf-current,18,180,100.0,7.2222,7.2222
EDD-3-ITInf-current,18,180,100.0,7.2222,7.2222
EDD-4-ITInf-current,18,180,100.0,7.2222,7.2222
EDD-5-ITInf-current,18,180,100.0,7.2222,7.2222
EDD-6-ITInf-current,18,180,100.0,7.2222,7.2222
FOFS-IT0-future,18,180,83.8889,9.2715,7.7778
EDD-1-IT0-future,18,180,87.7778,8.8608,7.7778
EDD-2-IT0-future,18,180,87.7778,8.8608,7.7778
EDD-3-IT0-future,18,180,87.7778,8.8608,7.7778
EDD-4-IT0-future,18,180,87.7778,8.8608,7.7778
EDD-5-IT0-future,18,180,87.2222,8.9172,7.7778
EDD-6-IT0-future,18,180,85.5556,9.0909,7.7778
FOFS-ITInf-future,18,180,100.0,7.7778,7.7778
EDD-1-ITInf-future,18,180,100.0,7.2222,7.2222
EDD-2-ITInf-future,18,180,100.0,7.2222,7.2222
EDD-3-ITInf-future,18,180,100.0,7.2222,7.2222
EDD-4-ITInf-future,18,180,100.0,7.2222,7.2222
EDD-5-ITInf-future,18,180,100.0,7.2222,7.2222
EDD-6-ITInf-future,18,180,100.0,7.2222,7.2222
FOFS-IT0-future_cstp,18,180,27.2222,26.5306,7.2222
EDD-1-IT0-future_cstp,18,180,30.0,22.2222,6.6667
EDD-2-IT0-future_cstp,18,180,30.0,22.2222,6.6667
EDD-3-IT0-future_cstp,18,180,30.0,22.2222,6.6667
EDD-4-IT0-future_cstp,18,180,30.0,22.2222,6.6667
EDD-5-IT0-future_cstp,18,180,30.0,22.2222,6.6667
EDD-6-IT0-future_cstp,18,180,30.0,22.2222,6.6667
FOFS-ITInf-future_cstp,18,180,100.0,7.7778,7.7778
EDD-1-ITInf-future_cstp,18,180,100.0,7.2222,7.2222
EDD-2-ITInf-future_cstp,18,180,100.0,7.2222,7.2222
EDD-3-ITInf-future_cstp,18,180,100.0,7.2222,7.2222
EDD-4-ITInf-future_cstp,18,180,100.0,7.2222,7.2222
EDD-5-ITInf-future_cstp,18,180,100.0,7.2222,7.2222
EDD-6-ITInf-future_cstp,18,180,100.0,7.2222,7.2222
