,rseed,num_req,adm_rate,succ_order_rate,service_rate
FOFS-IT0-current,13,145,9.6552,100.0,9.6552
EDD-1-IT0-current,13,145,33.1034,31.25,10.3448
EDD-2-IT0-current,13,145,30.3448,34.0909,10.3448
EDD-3-IT0-current,13,145,27.5862,37.5,10.3448
EDD-4-IT0-current,13,145,24.8276,41.6667,10.3448
EDD-5-IT0-current,13,145,24.1379,42.8571,10.3448
EDD-6-IT0-current,13,145,22.7586,45.4545,10.3448
FOFS-ITInf-current,13,145,100.0,9.6552,9.6552
EDD-1-ITInf-current,13,145,100.0,10.3448,10.3448
EDD-2-ITInf-current,13,145,100.0,10.3448,10.3448
EDD-3-ITInf-current,13,145,100.0,10.3448,10.3448
EDD-4-ITInf-current,13,145,100.0,10.3448,10.3448
EDD-5-ITInf-current,13,145,100.0,10.3448,10.3448
EDD-6-ITInf-current,13,145,100.0,10.3448,10.3448
FOFS-IT0-future,13,145,84.1379,11.4754,9.6552
EDD-1-IT0-future,13,145,91.7241,11.2782,10.3448
EDD-2-IT0-future,13,145,91.7241,11.2782,10.3448
EDD-3-IT0-future,13,145,90.3448,11.4504,10.3448
EDD-4-IT0-future,13,145,88.9655,11.6279,10.3448
EDD-5-IT0-future,13,145,88.9655,11.6279,10.3448
EDD-6-IT0-future,13,145,88.9655,11.6279,10.3448
FOFS-ITInf-future,13,145,100.0,9.6552,9.6552
EDD-1-ITInf-future,13,145,100.0,10.3448,10.3448
EDD-2-ITInf-future,13,145,100.0,10.3448,10.3448
EDD-3-ITInf-future,13,145,100.0,10.3448,10.3448
EDD-4-ITInf-future,13,145,100.0,10.3448,10.3448
EDD-5-ITInf-future,13,145,100.0,10.3448,10.3448
EDD-6-ITInf-future,13,145,100.0,10.3448,10.3448
FOFS-IT0-future_cstp,13,145,31.7241,32.6087,10.3448
EDD-1-IT0-future_cstp,13,145,35.8621,30.7692,11.0345
EDD-2-IT0-future_cstp,13,145,35.8621,30.7692,11.0345
EDD-3-IT0-future_cstp,13,145,35.8621,30.7692,11.0345
EDD-4-IT0-future_cstp,13,145,35.8621,30.7692,11.0345
EDD-5-IT0-future_cstp,13,145,36.5517,28.3019,10.3448
EDD-6-IT0-future_cstp,13,145,36.5517,28.3019,10.3448
FOFS-ITInf-future_cstp,13,145,100.0,9.6552,9.6552
EDD-1-ITInf-future_cstp,13,145,100.0,10.3448,10.3448
EDD-2-ITInf-future_cstp,13,145,100.0,10.3448,10.3448
EDD-3-ITInf-future_cstp,13,145,100.0,10.3448,10.3448
EDD-4-ITInf-future_cstp,13,145,100.0,10.3448,10.3448
EDD-5-ITInf-future_cstp,13,145,100.0,10.3448,10.3448
EDD-6-ITInf-future_cstp,13,145,100.0,10.3448,10.3448
